pair_id,protocol,gap_limit,token,exact_source,NC,DAC,near_region,near_index,far_index,PDMS_gap,near_PDMS,far_PDMS,near_q,far_q,near_r_knn,far_r_knn,common_noise_key
primary:2f7f18f806515128:12:25,primary,0.25,2f7f18f806515128,GT,1.0,1.0,boundary,12,25,0.2181650199791676,96.01786449197488,95.79969947199571,92.1875,100.0,1.5451946605924385,7.024374856914579,primary:2f7f18f806515128:12:25
primary:2f7f18f806515128:26:5,primary,0.25,2f7f18f806515128,GT,1.0,1.0,boundary,26,5,0.001447033745250792,95.73319974306115,95.7346467768064,92.96875,96.09375,1.5925807874664477,1.6186188328344733,primary:2f7f18f806515128:26:5
primary:2f7f18f806515128:27:13,primary,0.25,2f7f18f806515128,GT,1.0,1.0,boundary,27,13,0.03430708718597941,95.67841299677445,95.71272008396043,92.1875,97.65625,1.5438076942351082,2.0444007724798294,primary:2f7f18f806515128:27:13
primary:2f7f18f806515128:28:8,primary,0.25,2f7f18f806515128,GT,1.0,1.0,boundary,28,8,0.0034099204779920456,95.73302620534425,95.72961628486625,92.96875,96.875,1.5896600830269532,1.7446752613816974,primary:2f7f18f806515128:28:8
primary:2f7f18f806515128:29:16,primary,0.25,2f7f18f806515128,GT,1.0,1.0,boundary,29,16,0.004069546414115166,95.71812149081288,95.71405194439876,92.96875,100.0,1.5948027254029855,3.4031213209877778,primary:2f7f18f806515128:29:16
primary:2f7f18f806515128:30:31,primary,0.25,2f7f18f806515128,GT,1.0,1.0,boundary,30,31,0.0020412028795675496,95.73738662503443,95.739427827914,94.53125,96.875,1.6051409855759773,1.7118933821696813,primary:2f7f18f806515128:30:31
primary:2f7f18f806515128:62:46,primary,0.25,2f7f18f806515128,IL-native,1.0,1.0,core,62,46,0.16069083237043458,96.89485164843052,96.73416081606008,28.90625,96.875,0.8765007639813152,1.6391881104343131,primary:2f7f18f806515128:62:46
primary:2f875dc108ed572f:152:144,primary,0.25,2f875dc108ed572f,Bridge-0.2_mts_8751,1.0,1.0,boundary,152,144,0.0,100.0,100.0,84.375,97.65625,1.4016846355078312,1.75324328547466,primary:2f875dc108ed572f:152:144
primary:2f875dc108ed572f:36:47,primary,0.25,2f875dc108ed572f,IL-native,1.0,1.0,boundary,36,47,0.0,100.0,100.0,51.5625,98.4375,1.0079599874277265,2.250249777895675,primary:2f875dc108ed572f:36:47
primary:2f875dc108ed572f:37:52,primary,0.25,2f875dc108ed572f,IL-native,1.0,1.0,boundary,37,52,0.0,100.0,100.0,76.5625,97.65625,1.2500621360457034,1.8768969563731634,primary:2f875dc108ed572f:37:52
primary:2f875dc108ed572f:38:59,primary,0.25,2f875dc108ed572f,IL-native,1.0,1.0,boundary,38,59,0.0,100.0,100.0,64.0625,98.4375,1.1187288625815037,2.0359278970077277,primary:2f875dc108ed572f:38:59
primary:2fbab9ffc3fe5a5d:34:44,primary,0.25,2fbab9ffc3fe5a5d,IL-native,1.0,1.0,boundary,34,44,0.0,100.0,100.0,76.5625,97.65625,1.1097741675131534,1.5671479570361533,primary:2fbab9ffc3fe5a5d:34:44
primary:2fbab9ffc3fe5a5d:35:56,primary,0.25,2fbab9ffc3fe5a5d,IL-native,1.0,1.0,boundary,35,56,0.0,100.0,100.0,92.1875,100.0,1.3628621139373716,2.3724380256338926,primary:2fbab9ffc3fe5a5d:35:56
primary:2fd40c15042e53d4:32:36,primary,0.25,2fd40c15042e53d4,IL-native,1.0,1.0,boundary,32,36,0.0,100.0,100.0,87.5,100.0,1.2591670638737875,2.1928723240932073,primary:2fd40c15042e53d4:32:36
primary:305b1bf4e7f45522:128:132,primary,0.25,305b1bf4e7f45522,Bridge-0.2_mts_8692,1.0,1.0,boundary,128,132,0.007180543140137274,91.17561376272319,91.16843321958305,93.75,95.3125,1.5841537060353967,1.6876162916457018,primary:305b1bf4e7f45522:128:132
primary:305b1bf4e7f45522:34:33,primary,0.25,305b1bf4e7f45522,IL-native,1.0,1.0,boundary,34,33,0.061506360640848357,91.05948278400363,90.99797642336279,65.625,95.3125,1.1039172047134895,1.7191642413901427,primary:305b1bf4e7f45522:34:33
primary:305b1bf4e7f45522:48:50,primary,0.25,305b1bf4e7f45522,IL-native,1.0,1.0,boundary,48,50,0.021244828340527988,91.1110874905227,91.13233231886323,84.375,96.09375,1.3448344087009996,1.806151018937984,primary:305b1bf4e7f45522:48:50
primary:305b1bf4e7f45522:52:49,primary,0.25,305b1bf4e7f45522,IL-native,1.0,1.0,boundary,52,49,0.14984124329355097,91.06812976599876,90.91828852270521,76.5625,99.21875,1.245320674096898,2.55413001032647,primary:305b1bf4e7f45522:52:49
primary:30e1141fbb1e5009:148:156,primary,0.25,30e1141fbb1e5009,Bridge-0.2_mts_8751,1.0,1.0,boundary,148,156,0.040203634280970846,91.50337410366221,91.54357773794318,93.75,95.3125,1.4162935292251029,1.4502796300484293,primary:30e1141fbb1e5009:148:156
primary:30e1141fbb1e5009:51:54,primary,0.25,30e1141fbb1e5009,IL-native,1.0,1.0,boundary,51,54,0.024775345123501324,92.34693575328136,92.37171109840486,92.1875,96.09375,1.386984155091995,1.5039766969922155,primary:30e1141fbb1e5009:51:54
primary:312f7d68b7845c0f:128:132,primary,0.25,312f7d68b7845c0f,Bridge-0.2_mts_8692,1.0,1.0,boundary,128,132,0.0,100.0,100.0,92.96875,96.09375,1.7421556398471771,1.8172391479978927,primary:312f7d68b7845c0f:128:132
primary:312f7d68b7845c0f:144:152,primary,0.25,312f7d68b7845c0f,Bridge-0.2_mts_8751,1.0,1.0,boundary,144,152,0.0,100.0,100.0,89.0625,96.875,1.5970852019673394,2.1610347350643666,primary:312f7d68b7845c0f:144:152
primary:312f7d68b7845c0f:148:156,primary,0.25,312f7d68b7845c0f,Bridge-0.2_mts_8751,1.0,1.0,boundary,148,156,0.0,100.0,100.0,92.1875,96.875,1.7165640791368642,2.1628021118122636,primary:312f7d68b7845c0f:148:156
primary:312f7d68b7845c0f:34:43,primary,0.25,312f7d68b7845c0f,IL-native,1.0,1.0,boundary,34,43,0.0,100.0,100.0,54.6875,97.65625,1.0342433900628232,2.22872374960329,primary:312f7d68b7845c0f:34:43
primary:3138ce4847ee5007:39:52,primary,0.25,3138ce4847ee5007,IL-native,1.0,1.0,boundary,39,52,0.06369583895997266,90.93234098948156,90.99603682844153,57.8125,96.09375,1.021878723964137,1.8351615631493186,primary:3138ce4847ee5007:39:52
primary:3138ce4847ee5007:44:59,primary,0.25,3138ce4847ee5007,IL-native,1.0,1.0,boundary,44,59,0.01818736443603086,90.82787888149376,90.84606624592979,93.75,99.21875,1.3956952574159565,2.474119652231226,primary:3138ce4847ee5007:44:59
primary:3138ce4847ee5007:50:55,primary,0.25,3138ce4847ee5007,IL-native,1.0,1.0,boundary,50,55,0.16933468612570834,90.38416687390863,90.21483218778292,80.46875,96.09375,1.1999590625842795,1.7605838869169825,primary:3138ce4847ee5007:50:55
primary:31c9a3082fa15d55:33:56,primary,0.25,31c9a3082fa15d55,IL-native,1.0,1.0,boundary,33,56,0.0,100.0,100.0,58.59375,98.4375,1.0537015417669255,1.9513022460184675,primary:31c9a3082fa15d55:33:56
primary:31c9a3082fa15d55:39:58,primary,0.25,31c9a3082fa15d55,IL-native,1.0,1.0,boundary,39,58,0.0,100.0,100.0,75.78125,96.875,1.1353716482711187,1.644855811506344,primary:31c9a3082fa15d55:39:58
primary:3225bfcbea245dd7:146:150,primary,0.25,3225bfcbea245dd7,Bridge-0.6_mts_8751,1.0,1.0,boundary,146,150,0.0,100.0,100.0,92.1875,96.09375,1.7513127717381471,2.2143709682764783,primary:3225bfcbea245dd7:146:150
primary:3225bfcbea245dd7:32:43,primary,0.25,3225bfcbea245dd7,IL-native,1.0,1.0,boundary,32,43,0.0,100.0,100.0,90.625,99.21875,1.6249399633238644,3.0990031762094445,primary:3225bfcbea245dd7:32:43
primary:32516745ea1b59ef:147:155,primary,0.25,32516745ea1b59ef,Bridge-0.8_mts_8751,1.0,1.0,boundary,147,155,0.1163972370435431,98.11986084685095,98.00346360980741,91.40625,96.09375,1.4587499772764554,1.6511856645501706,primary:32516745ea1b59ef:147:155
primary:32516745ea1b59ef:159:151,primary,0.25,32516745ea1b59ef,Bridge-0.8_mts_8751,1.0,1.0,boundary,159,151,0.026373518660889772,97.94235397794404,97.96872749660493,92.1875,96.09375,1.5286922135775374,1.6922909322603052,primary:32516745ea1b59ef:159:151
primary:32516745ea1b59ef:38:62,primary,0.25,32516745ea1b59ef,IL-native,1.0,1.0,boundary,38,62,0.021915384043111885,97.88112863911964,97.90304402316275,83.59375,97.65625,1.333015331818239,1.7248439505314621,primary:32516745ea1b59ef:38:62
primary:32516745ea1b59ef:60:43,primary,0.25,32516745ea1b59ef,IL-native,1.0,1.0,boundary,60,43,0.09625278094506484,97.31079743640481,97.21454465545975,81.25,96.09375,1.2969645714121834,1.6908772515587525,primary:32516745ea1b59ef:60:43
primary:32516745ea1b59ef:47:52,primary,0.25,32516745ea1b59ef,IL-native,1.0,1.0,core,47,52,0.06473977905312722,98.23554534577254,98.30028512482566,26.5625,96.09375,0.8769134279254748,1.6362588291542646,primary:32516745ea1b59ef:47:52
primary:331e21d3c8d65bae:184:188,primary,0.25,331e21d3c8d65bae,Bridge-0.2_apr_9145,1.0,1.0,boundary,184,188,0.08383909159232417,98.32322466881561,98.40706376040794,92.96875,96.875,1.55075475680712,2.1302666166458515,primary:331e21d3c8d65bae:184:188
primary:331e21d3c8d65bae:128:132,primary,0.25,331e21d3c8d65bae,Bridge-0.2_mts_8692,1.0,1.0,boundary,128,132,0.009941291100858507,98.38632608020141,98.37638478910056,92.96875,95.3125,1.6387072951026758,1.8330394212606087,primary:331e21d3c8d65bae:128:132
primary:331e21d3c8d65bae:136:140,primary,0.25,331e21d3c8d65bae,Bridge-0.2_mts_8692,1.0,1.0,boundary,136,140,0.015704686126497336,98.37631214354184,98.36060745741534,94.53125,95.3125,1.7492658550277134,1.7758870828219713,primary:331e21d3c8d65bae:136:140
primary:331e21d3c8d65bae:6:26,primary,0.25,331e21d3c8d65bae,GT,1.0,1.0,boundary,6,26,0.00041241461603647167,98.7977610735946,98.79734865897856,89.0625,95.3125,1.3237447935948348,1.774680574923821,primary:331e21d3c8d65bae:6:26
primary:331e21d3c8d65bae:8:3,primary,0.25,331e21d3c8d65bae,GT,1.0,1.0,boundary,8,3,0.0031810341553182298,98.79011204006028,98.7932930742156,89.0625,97.65625,1.401234717806208,2.3603152006156214,primary:331e21d3c8d65bae:8:3
primary:331e21d3c8d65bae:10:30,primary,0.25,331e21d3c8d65bae,GT,1.0,1.0,boundary,10,30,0.001732977138274805,98.79889310473689,98.79716012759862,89.0625,95.3125,1.4166733001791272,1.9376737828751356,primary:331e21d3c8d65bae:10:30
primary:331e21d3c8d65bae:34:54,primary,0.25,331e21d3c8d65bae,IL-native,1.0,1.0,boundary,34,54,0.03431152431096507,98.79622510381661,98.76191357950565,89.0625,95.3125,1.4170372357304708,1.913592523604615,primary:331e21d3c8d65bae:34:54
primary:335528f321b45d88:143:131,primary,0.25,335528f321b45d88,Bridge-0.8_mts_8692,1.0,1.0,boundary,143,131,0.0,100.0,100.0,92.96875,99.21875,1.5089050222263531,1.8928182566870473,primary:335528f321b45d88:143:131
primary:335528f321b45d88:159:147,primary,0.25,335528f321b45d88,Bridge-0.8_mts_8751,1.0,1.0,boundary,159,147,0.0,100.0,100.0,92.96875,96.09375,1.5017782527277914,1.6196579513769211,primary:335528f321b45d88:159:147
primary:335528f321b45d88:36:37,primary,0.25,335528f321b45d88,IL-native,1.0,1.0,boundary,36,37,0.0,100.0,100.0,50.78125,96.09375,1.0039901603415164,1.620611662485096,primary:335528f321b45d88:36:37
primary:335528f321b45d88:38:39,primary,0.25,335528f321b45d88,IL-native,1.0,1.0,boundary,38,39,0.0,100.0,100.0,91.40625,99.21875,1.4747970087559192,1.7889333780755026,primary:335528f321b45d88:38:39
primary:335528f321b45d88:41:46,primary,0.25,335528f321b45d88,IL-native,1.0,1.0,boundary,41,46,0.0,100.0,100.0,80.46875,99.21875,1.2337498768349107,1.8068378942901315,primary:335528f321b45d88:41:46
primary:3382fe7a030150df:37:57,primary,0.25,3382fe7a030150df,IL-native,1.0,1.0,boundary,37,57,0.03656121752815977,85.87293401137299,85.83637279384483,70.3125,99.21875,1.0803166676087168,1.8015515700405276,primary:3382fe7a030150df:37:57
primary:3382fe7a030150df:41:62,primary,0.25,3382fe7a030150df,IL-native,1.0,1.0,boundary,41,62,0.15161279327578825,86.03134450581278,85.879731712537,83.59375,97.65625,1.1686929764755694,1.6440552786155116,primary:3382fe7a030150df:41:62
primary:3382fe7a030150df:54:42,primary,0.25,3382fe7a030150df,IL-native,1.0,1.0,boundary,54,42,0.02718726423351825,86.62964951772378,86.60246225349026,89.0625,96.09375,1.3126258454430344,1.4837741840667928,primary:3382fe7a030150df:54:42
primary:3387bab95d41528a:36:46,primary,0.25,3387bab95d41528a,IL-native,1.0,1.0,boundary,36,46,0.0,100.0,100.0,89.84375,96.09375,1.3014305659956447,1.5575312162660253,primary:3387bab95d41528a:36:46
primary:3387bab95d41528a:37:56,primary,0.25,3387bab95d41528a,IL-native,1.0,1.0,boundary,37,56,0.0,100.0,100.0,89.84375,96.09375,1.3087667877550642,1.508544450203678,primary:3387bab95d41528a:37:56
primary:339d5c1111125971:32:50,primary,0.25,339d5c1111125971,IL-native,1.0,1.0,boundary,32,50,0.017615090734508954,97.5748809136692,97.5572658229347,77.34375,98.4375,1.124518056894424,1.7352998425660087,primary:339d5c1111125971:32:50
primary:339d5c1111125971:45:53,primary,0.25,339d5c1111125971,IL-native,1.0,1.0,boundary,45,53,0.03470950986006471,97.274714317893,97.24000480803294,90.625,95.3125,1.2700743195394115,1.4172413934632218,primary:339d5c1111125971:45:53
primary:34dd4c6fb6245b9a:160:168,primary,0.25,34dd4c6fb6245b9a,Bridge-0.2_grpo_9041,1.0,1.0,boundary,160,168,0.08140098163710263,82.03740916572332,81.95600818408622,86.71875,100.0,1.3526888794886225,2.231042885809366,primary:34dd4c6fb6245b9a:160:168
primary:34dd4c6fb6245b9a:59:56,primary,0.25,34dd4c6fb6245b9a,IL-native,1.0,1.0,boundary,59,56,0.14118518069383867,83.78921322893582,83.64802804824198,88.28125,97.65625,1.3902341312935986,1.8770327205109645,primary:34dd4c6fb6245b9a:59:56
primary:350714230cb55761:36:55,primary,0.25,350714230cb55761,IL-native,1.0,1.0,boundary,36,55,0.0,100.0,100.0,89.0625,99.21875,1.2685785345066027,1.84400130243571,primary:350714230cb55761:36:55
primary:35e2f788f41851c0:136:128,primary,0.25,35e2f788f41851c0,Bridge-0.2_mts_8692,1.0,1.0,boundary,136,128,0.21181818769042593,87.90316828043957,87.69135009274915,86.71875,100.0,1.4475494355988843,4.121007694437722,primary:35e2f788f41851c0:136:128
primary:35e2f788f41851c0:156:148,primary,0.25,35e2f788f41851c0,Bridge-0.2_mts_8751,1.0,1.0,boundary,156,148,0.24249629886394075,88.35869028470982,88.11619398584588,81.25,96.09375,1.3173347041842491,1.836444271343102,primary:35e2f788f41851c0:156:148
primary:35e2f788f41851c0:137:129,primary,0.25,35e2f788f41851c0,Bridge-0.4_mts_8692,1.0,1.0,boundary,137,129,0.0016613604518624925,87.87982325893859,87.87816189848672,94.53125,100.0,1.7029566430497018,6.560002832217674,primary:35e2f788f41851c0:137:129
primary:35e2f788f41851c0:142:134,primary,0.25,35e2f788f41851c0,Bridge-0.6_mts_8692,1.0,1.0,boundary,142,134,0.08206530989234295,87.95709676738971,87.87503145749737,86.71875,96.09375,1.452868720833526,1.9310598080195434,primary:35e2f788f41851c0:142:134
primary:35e2f788f41851c0:143:135,primary,0.25,35e2f788f41851c0,Bridge-0.8_mts_8692,1.0,1.0,boundary,143,135,0.0025994015188075537,87.85586506755395,87.85846446907276,94.53125,98.4375,1.6401808500352413,2.21275882864303,primary:35e2f788f41851c0:143:135
primary:35e2f788f41851c0:16:23,primary,0.25,35e2f788f41851c0,GT,1.0,1.0,boundary,16,23,0.0120698576869529,88.91631394855355,88.9283838062405,92.1875,100.0,1.5499892194885132,5.117716737073074,primary:35e2f788f41851c0:16:23
primary:35e2f788f41851c0:18:7,primary,0.25,35e2f788f41851c0,GT,1.0,1.0,boundary,18,7,0.02672195220944218,88.67394642227411,88.64722447006467,94.53125,99.21875,1.7107814220510535,2.23248242851665,primary:35e2f788f41851c0:18:7
primary:35e2f788f41851c0:19:9,primary,0.25,35e2f788f41851c0,GT,1.0,1.0,boundary,19,9,0.044020130044827965,89.00693188737424,88.96291175732941,84.375,99.21875,1.3566445675478995,2.2716711686797875,primary:35e2f788f41851c0:19:9
primary:35e2f788f41851c0:20:15,primary,0.25,35e2f788f41851c0,GT,1.0,1.0,boundary,20,15,0.003592071170587019,88.883965493271,88.8875575644416,92.96875,100.0,1.6097435553411594,2.9847066945263276,primary:35e2f788f41851c0:20:15
primary:35e2f788f41851c0:34:58,primary,0.25,35e2f788f41851c0,IL-native,1.0,1.0,boundary,34,58,0.15563651538556655,87.24764217192332,87.09200565653775,90.625,95.3125,1.5432268260580193,1.7469600555846747,primary:35e2f788f41851c0:34:58
primary:35e2f788f41851c0:52:41,primary,0.25,35e2f788f41851c0,IL-native,1.0,1.0,boundary,52,41,0.05448038585269899,87.98381508232035,88.03829546817305,68.75,99.21875,1.1504869513960043,2.289748743465434,primary:35e2f788f41851c0:52:41
primary:3623f8728153513d:149:145,primary,0.25,3623f8728153513d,Bridge-0.4_mts_8751,1.0,1.0,boundary,149,145,0.0638843656336121,90.27087424649378,90.33475861212739,94.53125,96.875,1.9020754233620567,2.217522498240149,primary:3623f8728153513d:149:145
primary:3623f8728153513d:153:157,primary,0.25,3623f8728153513d,Bridge-0.4_mts_8751,1.0,1.0,boundary,153,157,0.0012048948577358942,90.26587424894261,90.26466935408487,94.53125,97.65625,1.8118196352417575,2.2441567150464508,primary:3623f8728153513d:153:157
primary:3623f8728153513d:11:8,primary,0.25,3623f8728153513d,GT,1.0,1.0,boundary,11,8,0.00042273243968793395,90.4409787060926,90.44140143853228,93.75,100.0,1.720958479390422,3.884955039421953,primary:3623f8728153513d:11:8
primary:3623f8728153513d:13:27,primary,0.25,3623f8728153513d,GT,1.0,1.0,boundary,13,27,0.010793586144558276,90.4175865493395,90.40679296319495,94.53125,99.21875,1.9176131410401855,3.1148144148698087,primary:3623f8728153513d:13:27
primary:3623f8728153513d:21:9,primary,0.25,3623f8728153513d,GT,1.0,1.0,boundary,21,9,0.0009736314951425129,90.44323728362883,90.44421091512397,88.28125,97.65625,1.5812018779744863,2.2997439662772776,primary:3623f8728153513d:21:9
primary:3623f8728153513d:23:7,primary,0.25,3623f8728153513d,GT,1.0,1.0,boundary,23,7,0.01394469166075396,90.36632549970805,90.3523808080473,94.53125,99.21875,2.0532034891976263,3.122822150257428,primary:3623f8728153513d:23:7
primary:3623f8728153513d:49:48,primary,0.25,3623f8728153513d,IL-native,1.0,1.0,boundary,49,48,0.03157245388084107,89.79996833925972,89.83154079314056,94.53125,99.21875,2.0404649841900415,2.856011930268061,primary:3623f8728153513d:49:48
primary:36c5c837df3259f8:59:55,primary,0.25,36c5c837df3259f8,IL-native,1.0,1.0,boundary,59,55,0.01400153611380972,91.40354051221783,91.41754204833164,90.625,96.09375,1.535287142674099,1.7940937135893746,primary:36c5c837df3259f8:59:55
primary:36c6cbf6c8a25415:129:141,primary,0.25,36c6cbf6c8a25415,Bridge-0.4_mts_8692,1.0,1.0,boundary,129,141,0.1508262345941347,88.32760470867748,88.17677847408335,90.625,96.09375,1.5791699973168343,1.900034914864499,primary:36c6cbf6c8a25415:129:141
primary:36c6cbf6c8a25415:138:142,primary,0.25,36c6cbf6c8a25415,Bridge-0.6_mts_8692,1.0,1.0,boundary,138,142,0.0637056885759506,88.05493797705485,88.1186436656308,90.625,97.65625,1.4685187267789708,2.233375387490357,primary:36c6cbf6c8a25415:138:142
primary:36c6cbf6c8a25415:39:38,primary,0.25,36c6cbf6c8a25415,IL-native,1.0,1.0,boundary,39,38,0.07726094741627776,82.91375912008616,82.83649817266988,89.0625,99.21875,1.4169121443990558,3.61604137823041,primary:36c6cbf6c8a25415:39:38
primary:36c6cbf6c8a25415:70:79,primary,0.25,36c6cbf6c8a25415,mts_8692,1.0,1.0,boundary,70,79,0.05209096513007694,87.56745039856017,87.51535943343009,94.53125,97.65625,1.6763806937122783,2.3146524530295407,primary:36c6cbf6c8a25415:70:79
primary:36f37eab352d5150:128:132,primary,0.25,36f37eab352d5150,Bridge-0.2_mts_8692,1.0,1.0,boundary,128,132,0.0,100.0,100.0,78.125,99.21875,1.2104521085318216,2.046690058268534,primary:36f37eab352d5150:128:132
primary:36f37eab352d5150:136:140,primary,0.25,36f37eab352d5150,Bridge-0.2_mts_8692,1.0,1.0,boundary,136,140,0.0,100.0,100.0,72.65625,98.4375,1.1645400083305129,1.693748729620321,primary:36f37eab352d5150:136:140
primary:36f37eab352d5150:144:148,primary,0.25,36f37eab352d5150,Bridge-0.2_mts_8751,1.0,1.0,boundary,144,148,0.0,100.0,100.0,55.46875,99.21875,1.0360636206992155,1.9421110832260509,primary:36f37eab352d5150:144:148
primary:36f37eab352d5150:145:149,primary,0.25,36f37eab352d5150,Bridge-0.4_mts_8751,1.0,1.0,boundary,145,149,0.0,100.0,100.0,85.9375,99.21875,1.284708723717427,1.968345230634961,primary:36f37eab352d5150:145:149
primary:36f37eab352d5150:154:146,primary,0.25,36f37eab352d5150,Bridge-0.6_mts_8751,1.0,1.0,boundary,154,146,0.0,100.0,100.0,89.0625,96.875,1.3379031481386832,1.5642296462160177,primary:36f37eab352d5150:154:146
primary:36f37eab352d5150:158:150,primary,0.25,36f37eab352d5150,Bridge-0.6_mts_8751,1.0,1.0,boundary,158,150,0.0,100.0,100.0,91.40625,99.21875,1.4312340810383397,2.0292927527013056,primary:36f37eab352d5150:158:150
primary:36f37eab352d5150:155:147,primary,0.25,36f37eab352d5150,Bridge-0.8_mts_8751,1.0,1.0,boundary,155,147,0.0,100.0,100.0,94.53125,98.4375,1.5214265575387742,1.82352207891588,primary:36f37eab352d5150:155:147
primary:36f37eab352d5150:32:39,primary,0.25,36f37eab352d5150,IL-native,1.0,1.0,boundary,32,39,0.0,100.0,100.0,92.96875,99.21875,1.471294043588371,2.467852253698289,primary:36f37eab352d5150:32:39
primary:36f37eab352d5150:34:40,primary,0.25,36f37eab352d5150,IL-native,1.0,1.0,boundary,34,40,0.0,100.0,100.0,71.09375,99.21875,1.1445813434566015,2.2376389735323756,primary:36f37eab352d5150:34:40
primary:36f37eab352d5150:35:45,primary,0.25,36f37eab352d5150,IL-native,1.0,1.0,boundary,35,45,0.0,100.0,100.0,59.375,98.4375,1.0573393045352732,1.6361406640253078,primary:36f37eab352d5150:35:45
primary:36f37eab352d5150:36:49,primary,0.25,36f37eab352d5150,IL-native,1.0,1.0,boundary,36,49,0.0,100.0,100.0,94.53125,99.21875,1.504984925164525,2.492132152259398,primary:36f37eab352d5150:36:49
primary:36f37eab352d5150:44:55,primary,0.25,36f37eab352d5150,IL-native,1.0,1.0,boundary,44,55,0.0,100.0,100.0,89.0625,99.21875,1.316670756177077,1.8764477773461308,primary:36f37eab352d5150:44:55
primary:3764407c90d65df3:132:136,primary,0.25,3764407c90d65df3,Bridge-0.2_mts_8692,1.0,1.0,boundary,132,136,0.19199231558771146,86.66986982904149,86.47787751345378,73.4375,97.65625,1.162464083502751,2.0416086566688483,primary:3764407c90d65df3:132:136
