pair_id,protocol,gap_limit,token,exact_source,NC,DAC,near_region,near_index,far_index,PDMS_gap,near_PDMS,far_PDMS,near_q,far_q,near_r_knn,far_r_knn,common_noise_key,near_diffusion_loss,far_diffusion_loss,delta_diffusion_loss,near_loss_t20,far_loss_t20,delta_loss_t20,near_loss_t50,far_loss_t50,delta_loss_t50,near_loss_t80,far_loss_t80,delta_loss_t80,near_E_rec,far_E_rec,delta_E_rec,near_return_rate,far_return_rate,delta_return_rate
primary:69cd8ef1721f550d:176:184,primary,0.25,69cd8ef1721f550d,Bridge-0.2_apr_9145,1.0,1.0,boundary,176,184,0.0,100.0,100.0,92.96875,99.21875,1.9449575170339504,2.6220967768377674,primary:69cd8ef1721f550d:176:184,7.0843635e-05,0.00011131416,4.0470528e-05,0.00028474833,0.0004797615,0.00019501318,6.152506e-05,9.70966e-05,3.557154e-05,2.1951386e-05,2.7317394e-05,5.366008e-06,0.2300999,0.3328183,0.1027184,0.8333333333333334,0.6666666666666666,-0.16666666666666674
primary:69cd8ef1721f550d:160:168,primary,0.25,69cd8ef1721f550d,Bridge-0.2_grpo_9041,1.0,1.0,boundary,160,168,0.0,100.0,100.0,94.53125,100.0,2.150429678624692,3.488583997064602,primary:69cd8ef1721f550d:160:168,0.0015391861,0.0017782988,0.00023911265,0.00049635285,0.00063531566,0.00013896282,6.0025635e-05,7.316502e-05,1.3139386e-05,2.8967012e-05,3.1935095e-05,2.9680832e-06,0.21811968,0.25942716,0.04130748,0.8333333333333334,0.8333333333333334,0.0
primary:69cd8ef1721f550d:0:6,primary,0.25,69cd8ef1721f550d,GT,1.0,1.0,boundary,0,6,0.0,100.0,100.0,94.53125,99.21875,2.088514517851449,2.5857336666389563,primary:69cd8ef1721f550d:0:6,9.146226e-05,0.0005168213,0.00042535903,0.00041584883,0.0027442274,0.0023283786,9.3759096e-05,0.00039709697,0.00030333787,1.527878e-05,4.477946e-05,2.950068e-05,0.25738657,0.26524672,0.007860154,0.6666666666666666,0.6666666666666666,0.0
primary:69cd8ef1721f550d:1:7,primary,0.25,69cd8ef1721f550d,GT,1.0,1.0,boundary,1,7,0.0,100.0,100.0,94.53125,100.0,2.078771520729878,2.891568429830625,primary:69cd8ef1721f550d:1:7,0.001740659,0.0014092767,-0.00033138227,0.0009507238,0.0005372367,-0.00041348714,0.00014993527,0.00011728874,-3.2646523e-05,2.8648592e-05,2.443869e-05,-4.209902e-06,0.28182977,0.30738422,0.025554448,0.8333333333333334,0.6666666666666666,-0.16666666666666674
primary:69cd8ef1721f550d:2:8,primary,0.25,69cd8ef1721f550d,GT,1.0,1.0,boundary,2,8,0.0,100.0,100.0,92.96875,98.4375,1.8642611238443985,2.531144772099214,primary:69cd8ef1721f550d:2:8,0.00025369076,0.0018205217,0.0015668309,0.00044178613,0.0032352665,0.0027934804,5.5933368e-05,0.00041182354,0.00035589017,2.0707763e-05,5.3361466e-05,3.2653705e-05,0.3445296,0.35790548,0.013375878,0.6666666666666666,0.6666666666666666,0.0
primary:69cd8ef1721f550d:3:10,primary,0.25,69cd8ef1721f550d,GT,1.0,1.0,boundary,3,10,0.0,100.0,100.0,94.53125,99.21875,2.096226032650166,2.685437697156012,primary:69cd8ef1721f550d:3:10,0.00037068428,0.0052841487,0.0049134647,0.0009268279,0.012100379,0.011173551,0.00016389944,0.0014899026,0.0013260031,2.1351372e-05,0.00015275688,0.00013140551,0.27708596,0.28326035,0.0061743855,1.0,1.0,0.0
primary:69cd8ef1721f550d:4:11,primary,0.25,69cd8ef1721f550d,GT,1.0,1.0,boundary,4,11,0.0,100.0,100.0,94.53125,100.0,2.092611438399578,2.9125959073935346,primary:69cd8ef1721f550d:4:11,0.00030793378,0.0031260967,0.002818163,0.0008729587,0.009982562,0.009109603,0.00010951944,0.001115119,0.0010055995,3.1241492e-05,0.00014144745,0.00011020596,0.3880417,0.39024726,0.0022055507,0.6666666666666666,0.6666666666666666,0.0
primary:69cd8ef1721f550d:5:13,primary,0.25,69cd8ef1721f550d,GT,1.0,1.0,boundary,5,13,0.0,100.0,100.0,94.53125,100.0,2.1383957044983526,2.8818827354750822,primary:69cd8ef1721f550d:5:13,0.0033664128,0.015569267,0.012202854,0.0029328389,0.011628368,0.008695529,0.0003512138,0.0013877678,0.0010365541,4.7741996e-05,0.00014999269,0.00010225069,0.36427093,0.36783385,0.0035629272,0.6666666666666666,0.6666666666666666,0.0
primary:69cd8ef1721f550d:9:14,primary,0.25,69cd8ef1721f550d,GT,1.0,1.0,boundary,9,14,0.0,100.0,100.0,94.53125,97.65625,2.152709125893082,2.256366723099595,primary:69cd8ef1721f550d:9:14,0.00067155686,0.0018757951,0.0012042383,0.0013958549,0.0037144935,0.0023186386,0.00020730545,0.00042568287,0.00021837742,2.7877031e-05,4.9832746e-05,2.1955715e-05,0.21365626,0.19032718,-0.02332908,1.0,1.0,0.0
primary:69cd8ef1721f550d:12:15,primary,0.25,69cd8ef1721f550d,GT,1.0,1.0,boundary,12,15,0.0,100.0,100.0,92.96875,100.0,1.7426820975761277,3.29093374219902,primary:69cd8ef1721f550d:12:15,0.00018977738,0.016761169,0.016571391,0.00023534866,0.019774258,0.01953891,7.3712785e-05,0.0023113599,0.002237647,1.8367797e-05,0.00024542114,0.00022705334,0.30739045,0.37408838,0.066697925,0.6666666666666666,0.3333333333333333,-0.3333333333333333
primary:69cd8ef1721f550d:22:16,primary,0.25,69cd8ef1721f550d,GT,1.0,1.0,boundary,22,16,0.0,100.0,100.0,89.84375,100.0,1.511543843534063,4.838553690258483,primary:69cd8ef1721f550d:22:16,7.580133e-05,0.023834746,0.023758944,0.00016487602,0.033633202,0.033468325,3.4606215e-05,0.0037593376,0.0037247313,1.3728347e-05,0.00041210908,0.00039838074,0.13362728,0.28060797,0.14698069,1.0,0.8333333333333334,-0.16666666666666663
primary:69cd8ef1721f550d:24:17,primary,0.25,69cd8ef1721f550d,GT,1.0,1.0,boundary,24,17,0.0,100.0,100.0,91.40625,100.0,1.6382256523798755,5.463283496366321,primary:69cd8ef1721f550d:24:17,0.0004376223,0.0019282955,0.0014906732,0.0002212101,0.0011479214,0.00092671136,5.4443033e-05,0.00017740988,0.00012296684,1.4494841e-05,2.8570239e-05,1.4075398e-05,0.20472427,0.39439014,0.18966587,0.8333333333333334,0.5,-0.33333333333333337
primary:69cd8ef1721f550d:29:18,primary,0.25,69cd8ef1721f550d,GT,1.0,1.0,boundary,29,18,0.0,100.0,100.0,92.96875,100.0,1.8479829301349409,4.546179616494954,primary:69cd8ef1721f550d:29:18,0.00055150216,0.064417675,0.063866176,0.0003875429,0.03652166,0.036134116,8.563568e-05,0.004316313,0.0042306776,2.0827072e-05,0.00047596102,0.00045513394,0.28383377,0.3380632,0.05422944,0.6666666666666666,0.6666666666666666,0.0
primary:6a53dd2411825857:47:45,primary,0.25,6a53dd2411825857,IL-native,1.0,1.0,boundary,47,45,0.192668432291299,89.9494117754038,89.7567433431125,72.65625,97.65625,1.1212734035960557,1.832470878887735,primary:6a53dd2411825857:47:45,0.0016954679,0.0024822478,0.0007867799,0.00017768552,0.00029531383,0.00011762831,6.587579e-05,8.3262734e-05,1.7386941e-05,4.3046624e-05,4.741308e-05,4.366455e-06,0.24760498,0.26742792,0.01982294,1.0,0.8333333333333334,-0.16666666666666663
primary:6a53dd2411825857:49:39,primary,0.25,6a53dd2411825857,IL-native,1.0,1.0,boundary,49,39,0.0434786520402639,89.88831826691694,89.84483961487668,85.9375,96.875,1.2270609932032164,1.6769674867804751,primary:6a53dd2411825857:49:39,8.9565714e-05,0.00014226715,5.2701434e-05,0.0001617849,0.00023548972,7.370481e-05,2.3316934e-05,3.4197685e-05,1.0880751e-05,1.8375758e-05,2.2434633e-05,4.0588748e-06,0.25187546,0.25897887,0.0071034133,1.0,1.0,0.0
primary:6a53dd2411825857:52:40,primary,0.25,6a53dd2411825857,IL-native,1.0,1.0,boundary,52,40,0.0233931630013017,90.03408417773673,90.01069101473543,79.6875,99.21875,1.1551720249379571,2.1380950227983377,primary:6a53dd2411825857:52:40,0.00015680087,0.00045333547,0.0002965346,0.00013897431,0.00022792313,8.8948815e-05,2.6545607e-05,2.7087286e-05,5.416787e-07,2.0568106e-05,2.1751413e-05,1.1833072e-06,0.20163374,0.22266817,0.021034434,1.0,0.8333333333333334,-0.16666666666666663
primary:6aeb37c47f385f06:164:168,primary,0.25,6aeb37c47f385f06,Bridge-0.2_grpo_9041,1.0,1.0,boundary,164,168,0.0463720885920508,99.50590396030272,99.45953187171068,94.53125,96.875,1.9672400524145228,2.0806866628352148,primary:6aeb37c47f385f06:164:168,5.5390105e-05,5.7906687e-05,2.5165828e-06,0.00056402746,0.00051906245,-4.496501e-05,5.6167224e-05,5.4541182e-05,-1.6260419e-06,1.2216016e-05,1.2126882e-05,-8.913412e-08,0.27349585,0.26544356,-0.0080522895,1.0,1.0,0.0
primary:6aeb37c47f385f06:129:133,primary,0.25,6aeb37c47f385f06,Bridge-0.4_mts_8692,1.0,1.0,boundary,129,133,0.0060576704482571,99.02889838973194,99.02284071928368,92.96875,96.09375,1.7919391084997007,2.039559191386386,primary:6aeb37c47f385f06:129:133,0.0059776306,0.006156622,0.00017899135,0.00018891375,0.0002105627,2.1648957e-05,5.4319073e-05,5.7146895e-05,2.8278228e-06,8.991172e-06,9.373043e-06,3.8187136e-07,0.17046809,0.17634434,0.005876243,1.0,1.0,0.0
primary:6aeb37c47f385f06:58:60,primary,0.25,6aeb37c47f385f06,IL-native,1.0,1.0,boundary,58,60,0.032518110348235,98.44432440101464,98.41180629066642,67.1875,99.21875,1.1370268175587666,2.4276034668825264,primary:6aeb37c47f385f06:58:60,0.00029885443,0.00045458312,0.00015572869,0.00018789005,0.0002816958,9.380575e-05,3.948796e-05,5.4248623e-05,1.4760662e-05,1.152872e-05,1.34858155e-05,1.9570953e-06,0.2324612,0.28352544,0.051064238,1.0,1.0,0.0
primary:6b7469c8e2195492:148:156,primary,0.25,6b7469c8e2195492,Bridge-0.2_mts_8751,1.0,1.0,boundary,148,156,0.2430881476818882,91.42553643424904,91.18244828656714,93.75,96.875,1.4797822114796093,1.7928922956497308,primary:6b7469c8e2195492:148:156,0.00021377427,0.00027392505,6.0150778e-05,7.1535986e-05,0.00010326817,3.1732183e-05,2.0461506e-05,2.553323e-05,5.0717244e-06,1.1034741e-05,1.1791804e-05,7.570634e-07,0.13134855,0.15386786,0.022519305,0.8333333333333334,0.8333333333333334,0.0
primary:6b7469c8e2195492:62:38,primary,0.25,6b7469c8e2195492,IL-native,1.0,1.0,boundary,62,38,0.1091862184496079,90.69642680440244,90.58724058595284,92.96875,97.65625,1.415025693375784,1.8366637920081437,primary:6b7469c8e2195492:62:38,2.7009908e-05,2.9337762e-05,2.3278535e-06,0.000109148656,0.00013441485,2.5266192e-05,2.2542637e-05,2.4522036e-05,1.9793988e-06,1.2619574e-05,1.3228751e-05,6.0917773e-07,0.18048017,0.1926865,0.012206331,1.0,1.0,0.0
primary:6be7246860e057c8:145:153,primary,0.25,6be7246860e057c8,Bridge-0.4_mts_8751,1.0,1.0,boundary,145,153,0.0,100.0,100.0,80.46875,95.3125,1.2451942563322125,1.7929536831271955,primary:6be7246860e057c8:145:153,0.000115237104,0.00015626989,4.1032785e-05,6.5359636e-05,0.000103918675,3.855904e-05,3.302728e-05,3.928796e-05,6.2606778e-06,1.9974013e-05,2.112491e-05,1.1508964e-06,0.259597,0.28665227,0.027055264,0.6666666666666666,0.6666666666666666,0.0
primary:6be7246860e057c8:146:150,primary,0.25,6be7246860e057c8,Bridge-0.6_mts_8751,1.0,1.0,boundary,146,150,0.0,100.0,100.0,93.75,97.65625,1.616066711481249,2.102254473450239,primary:6be7246860e057c8:146:150,9.4756775e-05,0.00011460239,1.9845618e-05,0.0001420441,0.00015220331,1.0159216e-05,2.4017843e-05,2.9362453e-05,5.3446092e-06,1.104755e-05,1.32942205e-05,2.2466702e-06,0.14953859,0.17209597,0.022557378,1.0,1.0,0.0
primary:6be7246860e057c8:7:0,primary,0.25,6be7246860e057c8,GT,1.0,1.0,boundary,7,0,0.0,100.0,100.0,91.40625,95.3125,1.5637820075466666,1.7646759034803086,primary:6be7246860e057c8:7:0,0.00015194154,0.00016416179,1.2220247e-05,0.000184284,0.00022031489,3.603089e-05,3.5505058e-05,4.2422922e-05,6.917864e-06,1.5770222e-05,1.7186525e-05,1.4163033e-06,0.17221135,0.1995069,0.027295545,1.0,1.0,0.0
primary:6be7246860e057c8:17:1,primary,0.25,6be7246860e057c8,GT,1.0,1.0,boundary,17,1,0.0,100.0,100.0,92.96875,95.3125,1.5827249398499443,1.7868423949089691,primary:6be7246860e057c8:17:1,0.013765,0.011929777,-0.0018352224,0.000115416304,0.00019496673,7.955043e-05,3.9672344e-05,5.0063405e-05,1.0391061e-05,2.1211832e-05,2.6642494e-05,5.430662e-06,0.18065591,0.21065639,0.030000478,0.8333333333333334,0.8333333333333334,0.0
primary:6be7246860e057c8:27:2,primary,0.25,6be7246860e057c8,GT,1.0,1.0,boundary,27,2,0.0,100.0,100.0,94.53125,95.3125,1.6923690703844392,1.843656476072567,primary:6be7246860e057c8:27:2,0.004269974,0.004751069,0.00048109517,0.0004812213,0.00051221973,3.099843e-05,5.5701967e-05,6.329921e-05,7.597242e-06,1.4694617e-05,1.5898833e-05,1.2042165e-06,0.16873598,0.17321688,0.0044808984,1.0,1.0,0.0
primary:6be7246860e057c8:30:3,primary,0.25,6be7246860e057c8,GT,1.0,1.0,boundary,30,3,0.0,100.0,100.0,94.53125,95.3125,1.704372177243014,1.754001837556315,primary:6be7246860e057c8:30:3,0.0005669333,0.00069245923,0.00012552593,0.00015473014,0.00016156016,6.8300287e-06,7.033831e-05,6.167987e-05,-8.6584405e-06,2.0835705e-05,1.8799152e-05,-2.0365533e-06,0.16962695,0.17544413,0.005817175,1.0,1.0,0.0
primary:6be7246860e057c8:34:35,primary,0.25,6be7246860e057c8,IL-native,1.0,1.0,boundary,34,35,0.0,100.0,100.0,72.65625,95.3125,1.1419349152723817,1.816355982717349,primary:6be7246860e057c8:34:35,4.146016e-05,4.896198e-05,7.5018215e-06,9.580879e-05,0.00031910522,0.00022329643,2.6997994e-05,3.1488722e-05,4.4907283e-06,2.1768004e-05,1.25282e-05,-9.239804e-06,0.15693982,0.29847875,0.14153893,1.0,0.5,-0.5
primary:6be7246860e057c8:48:44,primary,0.25,6be7246860e057c8,IL-native,1.0,1.0,boundary,48,44,0.0,100.0,100.0,87.5,98.4375,1.3812738136602578,2.296914780343739,primary:6be7246860e057c8:48:44,0.0027753664,0.0027317505,-4.361593e-05,0.00015141405,0.00035379242,0.00020237837,4.3683256e-05,8.660044e-05,4.2917185e-05,1.9982046e-05,3.0166397e-05,1.0184351e-05,0.13473238,0.16171509,0.02698271,1.0,1.0,0.0
primary:6be7246860e057c8:51:47,primary,0.25,6be7246860e057c8,IL-native,1.0,1.0,boundary,51,47,0.0,100.0,100.0,88.28125,95.3125,1.4159486599421451,1.8220830988777,primary:6be7246860e057c8:51:47,0.0004166319,0.00027959957,-0.00013703233,0.00021127646,0.0002120636,7.871422e-07,3.741525e-05,4.6696518e-05,9.281266e-06,1.2070455e-05,1.6948103e-05,4.8776474e-06,0.24908234,0.26597726,0.016894922,0.6666666666666666,0.6666666666666666,0.0
primary:6be7246860e057c8:53:54,primary,0.25,6be7246860e057c8,IL-native,1.0,1.0,boundary,53,54,0.0,100.0,100.0,92.96875,96.875,1.585266659010052,1.9771636755273612,primary:6be7246860e057c8:53:54,0.00014644676,0.00073428237,0.0005878356,0.00014696282,0.00022946502,8.25022e-05,5.287419e-05,2.5008601e-05,-2.786559e-05,1.3731198e-05,7.1654513e-06,-6.565747e-06,0.22499396,0.29755044,0.07255648,0.6666666666666666,0.5,-0.16666666666666663
primary:6be7246860e057c8:55:59,primary,0.25,6be7246860e057c8,IL-native,1.0,1.0,boundary,55,59,0.0,100.0,100.0,72.65625,95.3125,1.138205993249158,1.8113844004058544,primary:6be7246860e057c8:55:59,3.57502e-05,4.890009e-05,1.3149889e-05,0.000120322984,0.00022058576,0.000100262776,5.86463e-05,0.00010497912,4.6332818e-05,1.00323305e-05,1.980525e-05,9.772919e-06,0.14610113,0.18394949,0.037848353,1.0,0.8333333333333334,-0.16666666666666663
primary:6be7246860e057c8:63:61,primary,0.25,6be7246860e057c8,IL-native,1.0,1.0,boundary,63,61,0.0,100.0,100.0,91.40625,98.4375,1.5710931016370795,2.373990422338194,primary:6be7246860e057c8:63:61,0.00014171396,0.00089568505,0.0007539711,0.00015223288,0.0003087873,0.00015655442,3.725722e-05,4.281183e-05,5.554608e-06,1.9003513e-05,1.05238e-05,-8.479714e-06,0.19609982,0.22066581,0.024565995,0.8333333333333334,0.8333333333333334,0.0
primary:6c0b6e4fdf005a81:128:136,primary,0.25,6c0b6e4fdf005a81,Bridge-0.2_mts_8692,1.0,1.0,boundary,128,136,0.0,100.0,100.0,86.71875,95.3125,1.5185270640319062,2.0345476036302865,primary:6c0b6e4fdf005a81:128:136,0.00017264052,0.0003886123,0.00021597178,0.00015094338,0.0002889966,0.00013805323,2.801601e-05,5.087568e-05,2.285967e-05,1.2274384e-05,1.2879772e-05,6.0538787e-07,0.31761512,0.38822055,0.07060543,0.8333333333333334,0.6666666666666666,-0.16666666666666674
primary:6c0b6e4fdf005a81:152:144,primary,0.25,6c0b6e4fdf005a81,Bridge-0.2_mts_8751,1.0,1.0,boundary,152,144,0.0,100.0,100.0,85.9375,96.875,1.4285975315186392,2.1666241503578547,primary:6c0b6e4fdf005a81:152:144,0.002457304,0.002418682,-3.8621947e-05,0.00013428979,0.00019041725,5.6127465e-05,2.441997e-05,3.3028526e-05,8.6085565e-06,5.6266863e-06,6.762469e-06,1.1357829e-06,0.34936586,0.3675002,0.018134326,1.0,0.8333333333333334,-0.16666666666666663
primary:6c0b6e4fdf005a81:156:148,primary,0.25,6c0b6e4fdf005a81,Bridge-0.2_mts_8751,1.0,1.0,boundary,156,148,0.0,100.0,100.0,86.71875,96.875,1.486217139924369,2.130792547522042,primary:6c0b6e4fdf005a81:156:148,0.0015510463,0.0019377836,0.0003867373,0.00018803158,0.0002673425,7.931091e-05,6.938598e-05,9.320091e-05,2.3814937e-05,1.1749301e-05,1.2308637e-05,5.593365e-07,0.19455874,0.2076106,0.0130518675,1.0,1.0,0.0
primary:6c0b6e4fdf005a81:129:137,primary,0.25,6c0b6e4fdf005a81,Bridge-0.4_mts_8692,1.0,1.0,boundary,129,137,0.0,100.0,100.0,94.53125,97.65625,1.9409269822355208,2.263059522172769,primary:6c0b6e4fdf005a81:129:137,0.00029818193,0.00014697509,-0.00015120684,0.00025866582,0.00029775093,3.9085106e-05,2.6961936e-05,3.502722e-05,8.065284e-06,8.698487e-06,9.130199e-06,4.3171167e-07,0.30347565,0.31211725,0.008641601,1.0,1.0,0.0
primary:6c0b6e4fdf005a81:133:141,primary,0.25,6c0b6e4fdf005a81,Bridge-0.4_mts_8692,1.0,1.0,boundary,133,141,0.0,100.0,100.0,93.75,96.09375,1.8690420194922277,2.104270577028924,primary:6c0b6e4fdf005a81:133:141,0.0007901201,0.0010518337,0.00026171363,0.00034893845,0.00061138667,0.00026244821,2.7481201e-05,3.214633e-05,4.6651294e-06,1.1239971e-05,1.2654488e-05,1.4145171e-06,0.23804052,0.33453217,0.09649165,1.0,1.0,0.0
primary:6c0b6e4fdf005a81:33:45,primary,0.25,6c0b6e4fdf005a81,IL-native,1.0,1.0,boundary,33,45,0.0,100.0,100.0,78.90625,98.4375,1.251160393387018,2.836933920509224,primary:6c0b6e4fdf005a81:33:45,0.0009194482,0.00123006,0.0003106118,0.00015970888,0.0006539345,0.0004942256,3.6027657e-05,6.758713e-05,3.155947e-05,1.4965076e-05,2.3051784e-05,8.086708e-06,0.20966478,0.4645973,0.25493252,1.0,0.6666666666666666,-0.33333333333333337
primary:6c0b6e4fdf005a81:36:51,primary,0.25,6c0b6e4fdf005a81,IL-native,1.0,1.0,boundary,36,51,0.0,100.0,100.0,72.65625,95.3125,1.1770174916200138,2.0375716722999395,primary:6c0b6e4fdf005a81:36:51,0.0045906715,0.0037659907,-0.0008246808,0.00016069555,0.00025260623,9.191068e-05,2.0611094e-05,3.6864687e-05,1.6253593e-05,2.5008152e-05,2.7569415e-05,2.5612626e-06,0.33625987,0.3898023,0.053542435,1.0,0.8333333333333334,-0.16666666666666663
primary:6c0dbda0d8e45ae9:32:46,primary,0.25,6c0dbda0d8e45ae9,IL-native,1.0,1.0,boundary,32,46,0.0,100.0,100.0,60.15625,95.3125,1.0475352767062451,1.5658340165277906,primary:6c0dbda0d8e45ae9:32:46,0.004494074,0.010521532,0.0060274582,0.00013390399,0.00024845463,0.00011455064,2.7576605e-05,6.143756e-05,3.3860953e-05,1.4566975e-05,2.2339518e-05,7.7725435e-06,0.15433618,0.31022635,0.15589017,1.0,0.8333333333333334,-0.16666666666666663
primary:6c0dbda0d8e45ae9:34:47,primary,0.25,6c0dbda0d8e45ae9,IL-native,1.0,1.0,boundary,34,47,0.0,100.0,100.0,89.84375,97.65625,1.3280585697796796,1.726883176650576,primary:6c0dbda0d8e45ae9:34:47,0.00033692026,0.0005257303,0.00018881005,0.00029590144,0.00039301818,9.711675e-05,4.7638172e-05,5.7965313e-05,1.0327141e-05,1.1787779e-05,1.2483286e-05,6.9550697e-07,0.15477973,0.19186391,0.037084177,1.0,1.0,0.0
primary:6c0dbda0d8e45ae9:80:81,primary,0.25,6c0dbda0d8e45ae9,mts_8751,1.0,1.0,boundary,80,81,0.0,100.0,100.0,60.15625,97.65625,1.054643128168709,1.7559802904740025,primary:6c0dbda0d8e45ae9:80:81,0.0019030736,0.0020481567,0.00014508306,0.0001133606,0.00014487302,3.151242e-05,3.1381074e-05,3.162169e-05,2.4061592e-07,9.811464e-06,9.218151e-06,-5.933134e-07,0.24433263,0.28215054,0.03781791,1.0,0.8333333333333334,-0.16666666666666663
primary:6c0dbda0d8e45ae9:86:82,primary,0.25,6c0dbda0d8e45ae9,mts_8751,1.0,1.0,boundary,86,82,0.0,100.0,100.0,61.71875,96.09375,1.0677807984303544,1.6750337032860774,primary:6c0dbda0d8e45ae9:86:82,7.318155e-05,7.4569376e-05,1.3878234e-06,0.00014163466,0.00015325958,1.1624914e-05,5.281637e-05,5.3210213e-05,3.9384395e-07,1.487947e-05,1.4061723e-05,-8.177467e-07,0.11155522,0.13417996,0.022624746,1.0,1.0,0.0
primary:6c0dbda0d8e45ae9:87:83,primary,0.25,6c0dbda0d8e45ae9,mts_8751,1.0,1.0,boundary,87,83,0.0,100.0,100.0,90.625,95.3125,1.381116918457944,1.567514296500926,primary:6c0dbda0d8e45ae9:87:83,7.913295e-05,7.9545964e-05,4.1301246e-07,0.00016177064,0.00017107549,9.304844e-06,1.0821312e-05,1.1641916e-05,8.206043e-07,9.793911e-06,1.0423529e-05,6.296177e-07,0.20188926,0.18470408,-0.017185181,1.0,1.0,0.0
primary:6c0dbda0d8e45ae9:88:84,primary,0.25,6c0dbda0d8e45ae9,mts_8751,1.0,1.0,boundary,88,84,0.0,100.0,100.0,92.96875,95.3125,1.439122667327801,1.5658146906588115,primary:6c0dbda0d8e45ae9:88:84,0.0007901472,0.00091474946,0.00012460223,0.00021584038,0.00024530035,2.9459974e-05,4.5840825e-05,4.4067274e-05,-1.773551e-06,1.2352171e-05,1.1404141e-05,-9.4803e-07,0.176543,0.19301265,0.016469657,1.0,1.0,0.0
primary:6c0dbda0d8e45ae9:89:85,primary,0.25,6c0dbda0d8e45ae9,mts_8751,1.0,1.0,boundary,89,85,0.0,100.0,100.0,92.1875,95.3125,1.4194303912960144,1.5760075862471306,primary:6c0dbda0d8e45ae9:89:85,0.00010037602,8.392754e-05,-1.644848e-05,0.00025130773,0.0002595413,8.233561e-06,3.0513038e-05,2.6615011e-05,-3.898027e-06,9.841265e-06,8.788085e-06,-1.0531794e-06,0.22675924,0.21843828,-0.008320957,1.0,1.0,0.0
primary:6c0dbda0d8e45ae9:90:91,primary,0.25,6c0dbda0d8e45ae9,mts_8751,1.0,1.0,boundary,90,91,0.0,100.0,100.0,89.84375,95.3125,1.3388011681523615,1.548637901810728,primary:6c0dbda0d8e45ae9:90:91,2.2124548e-05,2.099722e-05,-1.1273278e-06,0.00027020279,0.00022546969,-4.4733097e-05,4.5711542e-05,3.7497215e-05,-8.214327e-06,1.00232355e-05,9.780223e-06,-2.4301244e-07,0.09205586,0.10792313,0.01586727,1.0,1.0,0.0
primary:6ca255559e0350a5:156:148,primary,0.25,6ca255559e0350a5,Bridge-0.2_mts_8751,1.0,1.0,boundary,156,148,0.1453080551630705,91.442293357931,91.58760141309408,84.375,97.65625,1.2956618563390054,1.8625258473049904,primary:6ca255559e0350a5:156:148,5.6829576e-05,7.812475e-05,2.1295175e-05,0.00017880919,0.00022214255,4.3333363e-05,2.4567375e-05,2.4780122e-05,2.1274718e-07,9.071076e-06,8.021669e-06,-1.0494077e-06,0.21764469,0.27760184,0.059957147,1.0,1.0,0.0
primary:6ca255559e0350a5:34:40,primary,0.25,6ca255559e0350a5,IL-native,1.0,1.0,boundary,34,40,0.0027186207198326,91.145550231042,91.14283161032218,70.3125,96.875,1.1524063131228044,1.726403611440794,primary:6ca255559e0350a5:34:40,5.8722377e-05,7.7215e-05,1.8492625e-05,0.00022857437,0.00025786413,2.928976e-05,3.0643874e-05,3.2748667e-05,2.1047927e-06,2.6390659e-05,2.740495e-05,1.0142921e-06,0.13770108,0.14940928,0.0117082,0.8333333333333334,0.8333333333333334,0.0
