token,stage,count
2c87600ce5a15f76,global_front2,0
2c87600ce5a15f76,conditional_front2,2
5d0d7322ddea55ce,raw,192
5d0d7322ddea55ce,hard_safety,190
5d0d7322ddea55ce,compatible,30
5d0d7322ddea55ce,quality,25
5d0d7322ddea55ce,local,25
5d0d7322ddea55ce,global_front2,0
5d0d7322ddea55ce,conditional_front2,2
fad3b25206405469,raw,192
fad3b25206405469,hard_safety,190
fad3b25206405469,compatible,29
fad3b25206405469,quality,21
fad3b25206405469,local,21
fad3b25206405469,global_front2,0
fad3b25206405469,conditional_front2,2
117be7ce4bae59d9,raw,192
117be7ce4bae59d9,hard_safety,192
117be7ce4bae59d9,compatible,29
117be7ce4bae59d9,quality,19
117be7ce4bae59d9,local,19
117be7ce4bae59d9,global_front2,0
117be7ce4bae59d9,conditional_front2,2
36f37eab352d5150,raw,192
36f37eab352d5150,hard_safety,192
36f37eab352d5150,compatible,38
36f37eab352d5150,quality,38
36f37eab352d5150,local,38
36f37eab352d5150,global_front2,38
36f37eab352d5150,conditional_front2,38
ada4bd96b21350f3,raw,192
ada4bd96b21350f3,hard_safety,189
ada4bd96b21350f3,compatible,40
ada4bd96b21350f3,quality,40
ada4bd96b21350f3,local,40
ada4bd96b21350f3,global_front2,40
ada4bd96b21350f3,conditional_front2,40
116f3217b5875595,raw,192
116f3217b5875595,hard_safety,192
116f3217b5875595,compatible,34
116f3217b5875595,quality,34
116f3217b5875595,local,34
116f3217b5875595,global_front2,34
116f3217b5875595,conditional_front2,34
2ce54722e81a5726,raw,192
2ce54722e81a5726,hard_safety,192
2ce54722e81a5726,compatible,43
2ce54722e81a5726,quality,43
2ce54722e81a5726,local,43
2ce54722e81a5726,global_front2,43
2ce54722e81a5726,conditional_front2,43
f0e8b02b16cc5161,raw,192
f0e8b02b16cc5161,hard_safety,192
f0e8b02b16cc5161,compatible,37
f0e8b02b16cc5161,quality,37
f0e8b02b16cc5161,local,37
f0e8b02b16cc5161,global_front2,37
f0e8b02b16cc5161,conditional_front2,37
4db513bb187a5415,raw,192
4db513bb187a5415,hard_safety,192
4db513bb187a5415,compatible,31
4db513bb187a5415,quality,22
4db513bb187a5415,local,22
4db513bb187a5415,global_front2,1
4db513bb187a5415,conditional_front2,2
f679ed3e8e975575,raw,192
f679ed3e8e975575,hard_safety,192
f679ed3e8e975575,compatible,29
f679ed3e8e975575,quality,20
f679ed3e8e975575,local,20
f679ed3e8e975575,global_front2,13
f679ed3e8e975575,conditional_front2,14
bc9f53029a6b5c52,raw,192
bc9f53029a6b5c52,hard_safety,191
bc9f53029a6b5c52,compatible,30
bc9f53029a6b5c52,quality,30
bc9f53029a6b5c52,local,30
bc9f53029a6b5c52,global_front2,30
bc9f53029a6b5c52,conditional_front2,30
8fcd3f59e5d35e62,raw,192
8fcd3f59e5d35e62,hard_safety,183
8fcd3f59e5d35e62,compatible,29
8fcd3f59e5d35e62,quality,23
8fcd3f59e5d35e62,local,23
8fcd3f59e5d35e62,global_front2,0
8fcd3f59e5d35e62,conditional_front2,2
895b56e6e7d1506f,raw,192
895b56e6e7d1506f,hard_safety,192
895b56e6e7d1506f,compatible,31
895b56e6e7d1506f,quality,31
895b56e6e7d1506f,local,31
895b56e6e7d1506f,global_front2,31
895b56e6e7d1506f,conditional_front2,31
f22f6cb0966f5ddf,raw,192
f22f6cb0966f5ddf,hard_safety,192
f22f6cb0966f5ddf,compatible,31
f22f6cb0966f5ddf,quality,24
f22f6cb0966f5ddf,local,24
f22f6cb0966f5ddf,global_front2,2
f22f6cb0966f5ddf,conditional_front2,3
8d16e85f8f505b74,raw,192
8d16e85f8f505b74,hard_safety,192
8d16e85f8f505b74,compatible,37
8d16e85f8f505b74,quality,22
8d16e85f8f505b74,local,22
8d16e85f8f505b74,global_front2,0
8d16e85f8f505b74,conditional_front2,2
3e58b4e75b4d5910,raw,192
3e58b4e75b4d5910,hard_safety,192
3e58b4e75b4d5910,compatible,78
3e58b4e75b4d5910,quality,78
3e58b4e75b4d5910,local,0
3e58b4e75b4d5910,global_front2,0
3e58b4e75b4d5910,conditional_front2,0
a68174740e5d53d2,raw,192
a68174740e5d53d2,hard_safety,192
a68174740e5d53d2,compatible,40
a68174740e5d53d2,quality,34
a68174740e5d53d2,local,34
a68174740e5d53d2,global_front2,0
a68174740e5d53d2,conditional_front2,2
9c83725ca24453f5,raw,192
9c83725ca24453f5,hard_safety,191
9c83725ca24453f5,compatible,30
9c83725ca24453f5,quality,30
9c83725ca24453f5,local,30
9c83725ca24453f5,global_front2,30
9c83725ca24453f5,conditional_front2,30
af80a080342354b5,raw,192
af80a080342354b5,hard_safety,192
af80a080342354b5,compatible,42
af80a080342354b5,quality,42
af80a080342354b5,local,42
af80a080342354b5,global_front2,42
af80a080342354b5,conditional_front2,42
7592a60634a65972,raw,192
7592a60634a65972,hard_safety,192
7592a60634a65972,compatible,33
7592a60634a65972,quality,22
7592a60634a65972,local,22
7592a60634a65972,global_front2,0
7592a60634a65972,conditional_front2,2
312f7d68b7845c0f,raw,192
312f7d68b7845c0f,hard_safety,192
312f7d68b7845c0f,compatible,34
312f7d68b7845c0f,quality,34
312f7d68b7845c0f,local,34
312f7d68b7845c0f,global_front2,34
312f7d68b7845c0f,conditional_front2,34
2ad520fb925f5ace,raw,192
2ad520fb925f5ace,hard_safety,192
2ad520fb925f5ace,compatible,34
2ad520fb925f5ace,quality,31
2ad520fb925f5ace,local,31
2ad520fb925f5ace,global_front2,0
2ad520fb925f5ace,conditional_front2,2
d69754f18e1b5816,raw,192
d69754f18e1b5816,hard_safety,192
d69754f18e1b5816,compatible,31
d69754f18e1b5816,quality,25
d69754f18e1b5816,local,25
d69754f18e1b5816,global_front2,0
d69754f18e1b5816,conditional_front2,2
1514fa6cda205491,raw,192
1514fa6cda205491,hard_safety,188
1514fa6cda205491,compatible,36
1514fa6cda205491,quality,36
1514fa6cda205491,local,36
1514fa6cda205491,global_front2,36
1514fa6cda205491,conditional_front2,36
65c6face44dc5242,raw,192
65c6face44dc5242,hard_safety,192
65c6face44dc5242,compatible,37
65c6face44dc5242,quality,37
65c6face44dc5242,local,37
65c6face44dc5242,global_front2,37
65c6face44dc5242,conditional_front2,37
116b808c2f825f23,raw,192
116b808c2f825f23,hard_safety,192
116b808c2f825f23,compatible,94
116b808c2f825f23,quality,89
116b808c2f825f23,local,89
116b808c2f825f23,global_front2,0
116b808c2f825f23,conditional_front2,2
0502652852d456e7,raw,192
0502652852d456e7,hard_safety,192
0502652852d456e7,compatible,29
0502652852d456e7,quality,21
0502652852d456e7,local,21
0502652852d456e7,global_front2,0
0502652852d456e7,conditional_front2,2
d139b76f0b1e5791,raw,192
d139b76f0b1e5791,hard_safety,192
d139b76f0b1e5791,compatible,37
d139b76f0b1e5791,quality,31
d139b76f0b1e5791,local,31
d139b76f0b1e5791,global_front2,0
d139b76f0b1e5791,conditional_front2,2
e6a85ef20b3054c4,raw,192
e6a85ef20b3054c4,hard_safety,192
e6a85ef20b3054c4,compatible,36
e6a85ef20b3054c4,quality,35
e6a85ef20b3054c4,local,31
e6a85ef20b3054c4,global_front2,31
e6a85ef20b3054c4,conditional_front2,31
d2b1e07b5d38547e,raw,192
d2b1e07b5d38547e,hard_safety,192
d2b1e07b5d38547e,compatible,32
d2b1e07b5d38547e,quality,16
d2b1e07b5d38547e,local,16
d2b1e07b5d38547e,global_front2,0
d2b1e07b5d38547e,conditional_front2,2
56faab1d1228542e,raw,192
56faab1d1228542e,hard_safety,192
56faab1d1228542e,compatible,33
56faab1d1228542e,quality,25
56faab1d1228542e,local,25
56faab1d1228542e,global_front2,0
56faab1d1228542e,conditional_front2,2
a5aa2c07692a5f9b,raw,192
a5aa2c07692a5f9b,hard_safety,191
a5aa2c07692a5f9b,compatible,29
a5aa2c07692a5f9b,quality,29
a5aa2c07692a5f9b,local,29
a5aa2c07692a5f9b,global_front2,29
a5aa2c07692a5f9b,conditional_front2,29
ccb3b418f0a45229,raw,192
ccb3b418f0a45229,hard_safety,188
ccb3b418f0a45229,compatible,47
ccb3b418f0a45229,quality,47
ccb3b418f0a45229,local,47
ccb3b418f0a45229,global_front2,47
ccb3b418f0a45229,conditional_front2,47
9e326c77e25f526d,raw,192
9e326c77e25f526d,hard_safety,174
9e326c77e25f526d,compatible,11
9e326c77e25f526d,quality,11
9e326c77e25f526d,local,5
9e326c77e25f526d,global_front2,0
9e326c77e25f526d,conditional_front2,2
a11285de52f553a7,raw,192
a11285de52f553a7,hard_safety,192
a11285de52f553a7,compatible,47
a11285de52f553a7,quality,35
a11285de52f553a7,local,35
a11285de52f553a7,global_front2,0
a11285de52f553a7,conditional_front2,2
b3b328a0d89255ea,raw,192
b3b328a0d89255ea,hard_safety,165
b3b328a0d89255ea,compatible,25
b3b328a0d89255ea,quality,25
b3b328a0d89255ea,local,0
b3b328a0d89255ea,global_front2,0
b3b328a0d89255ea,conditional_front2,0
ab7c0c62ea5d56df,raw,192
ab7c0c62ea5d56df,hard_safety,192
ab7c0c62ea5d56df,compatible,31
ab7c0c62ea5d56df,quality,31
ab7c0c62ea5d56df,local,0
ab7c0c62ea5d56df,global_front2,0
ab7c0c62ea5d56df,conditional_front2,0
822b5a4a2e075ace,raw,192
822b5a4a2e075ace,hard_safety,192
822b5a4a2e075ace,compatible,32
822b5a4a2e075ace,quality,26
822b5a4a2e075ace,local,26
822b5a4a2e075ace,global_front2,0
822b5a4a2e075ace,conditional_front2,2
6ee8095e2d8b599c,raw,192
6ee8095e2d8b599c,hard_safety,192
6ee8095e2d8b599c,compatible,31
6ee8095e2d8b599c,quality,27
6ee8095e2d8b599c,local,27
6ee8095e2d8b599c,global_front2,27
6ee8095e2d8b599c,conditional_front2,27
e536a7424867539d,raw,192
e536a7424867539d,hard_safety,192
e536a7424867539d,compatible,29
e536a7424867539d,quality,29
e536a7424867539d,local,29
e536a7424867539d,global_front2,29
e536a7424867539d,conditional_front2,29
228bc7a51ce85114,raw,192
228bc7a51ce85114,hard_safety,173
228bc7a51ce85114,compatible,33
228bc7a51ce85114,quality,20
228bc7a51ce85114,local,20
228bc7a51ce85114,global_front2,1
228bc7a51ce85114,conditional_front2,2
b386322960ff5784,raw,192
b386322960ff5784,hard_safety,192
b386322960ff5784,compatible,29
b386322960ff5784,quality,27
b386322960ff5784,local,27
b386322960ff5784,global_front2,0
b386322960ff5784,conditional_front2,2
1779dc029c945352,raw,192
1779dc029c945352,hard_safety,192
1779dc029c945352,compatible,35
1779dc029c945352,quality,30
1779dc029c945352,local,27
1779dc029c945352,global_front2,27
1779dc029c945352,conditional_front2,27
e66f72e612d05320,raw,192
e66f72e612d05320,hard_safety,192
e66f72e612d05320,compatible,37
e66f72e612d05320,quality,24
e66f72e612d05320,local,24
e66f72e612d05320,global_front2,0
e66f72e612d05320,conditional_front2,2
8a7b81e3d8ec589e,raw,192
8a7b81e3d8ec589e,hard_safety,192
8a7b81e3d8ec589e,compatible,31
8a7b81e3d8ec589e,quality,23
8a7b81e3d8ec589e,local,23
8a7b81e3d8ec589e,global_front2,0
8a7b81e3d8ec589e,conditional_front2,2
79d01df5793f5d1a,raw,192
79d01df5793f5d1a,hard_safety,179
79d01df5793f5d1a,compatible,31
79d01df5793f5d1a,quality,16
79d01df5793f5d1a,local,12
79d01df5793f5d1a,global_front2,0
79d01df5793f5d1a,conditional_front2,2
78273a4b69465c1f,raw,192
78273a4b69465c1f,hard_safety,192
78273a4b69465c1f,compatible,31
78273a4b69465c1f,quality,31
78273a4b69465c1f,local,31
78273a4b69465c1f,global_front2,31
78273a4b69465c1f,conditional_front2,31
e9c9a2873a275365,raw,192
e9c9a2873a275365,hard_safety,192
e9c9a2873a275365,compatible,38
e9c9a2873a275365,quality,38
e9c9a2873a275365,local,38
e9c9a2873a275365,global_front2,38
e9c9a2873a275365,conditional_front2,38
063ebdc4cd7e5bd9,raw,192
063ebdc4cd7e5bd9,hard_safety,182
063ebdc4cd7e5bd9,compatible,39
063ebdc4cd7e5bd9,quality,34
063ebdc4cd7e5bd9,local,34
063ebdc4cd7e5bd9,global_front2,0
063ebdc4cd7e5bd9,conditional_front2,2
40b18724a90f5919,raw,192
40b18724a90f5919,hard_safety,192
40b18724a90f5919,compatible,32
40b18724a90f5919,quality,32
40b18724a90f5919,local,32
40b18724a90f5919,global_front2,32
40b18724a90f5919,conditional_front2,32
7f6ac29877365766,raw,192
7f6ac29877365766,hard_safety,192
7f6ac29877365766,compatible,53
7f6ac29877365766,quality,40
7f6ac29877365766,local,40
7f6ac29877365766,global_front2,0
7f6ac29877365766,conditional_front2,2
2617f0cd70705817,raw,192
2617f0cd70705817,hard_safety,178
2617f0cd70705817,compatible,41
2617f0cd70705817,quality,41
2617f0cd70705817,local,37
2617f0cd70705817,global_front2,37
2617f0cd70705817,conditional_front2,37
9356731128d95d59,raw,192
9356731128d95d59,hard_safety,188
9356731128d95d59,compatible,35
9356731128d95d59,quality,25
9356731128d95d59,local,25
9356731128d95d59,global_front2,0
9356731128d95d59,conditional_front2,2
d68f1142da63586f,raw,192
d68f1142da63586f,hard_safety,192
d68f1142da63586f,compatible,31
d68f1142da63586f,quality,22
d68f1142da63586f,local,22
d68f1142da63586f,global_front2,0
d68f1142da63586f,conditional_front2,2
8c4982f5d16e51a8,raw,192
8c4982f5d16e51a8,hard_safety,192
8c4982f5d16e51a8,compatible,30
8c4982f5d16e51a8,quality,23
8c4982f5d16e51a8,local,23
8c4982f5d16e51a8,global_front2,0
8c4982f5d16e51a8,conditional_front2,2
75b56424b7eb5ac6,raw,192
75b56424b7eb5ac6,hard_safety,182
75b56424b7eb5ac6,compatible,47
75b56424b7eb5ac6,quality,47
75b56424b7eb5ac6,local,47
75b56424b7eb5ac6,global_front2,47
75b56424b7eb5ac6,conditional_front2,47
12264b570ba358e9,raw,192
12264b570ba358e9,hard_safety,192
12264b570ba358e9,compatible,33
12264b570ba358e9,quality,26
12264b570ba358e9,local,26
12264b570ba358e9,global_front2,0
12264b570ba358e9,conditional_front2,2
2320cdddd8465622,raw,192
2320cdddd8465622,hard_safety,192
2320cdddd8465622,compatible,29
2320cdddd8465622,quality,29
2320cdddd8465622,local,29
2320cdddd8465622,global_front2,29
2320cdddd8465622,conditional_front2,29
5fec23f5a5d052cd,raw,192
5fec23f5a5d052cd,hard_safety,192
5fec23f5a5d052cd,compatible,32
5fec23f5a5d052cd,quality,27
5fec23f5a5d052cd,local,27
5fec23f5a5d052cd,global_front2,0
5fec23f5a5d052cd,conditional_front2,2
a3d8003852145a71,raw,192
a3d8003852145a71,hard_safety,191
a3d8003852145a71,compatible,32
a3d8003852145a71,quality,28
a3d8003852145a71,local,28
a3d8003852145a71,global_front2,28
a3d8003852145a71,conditional_front2,28
fadbd438f57e5612,raw,192
fadbd438f57e5612,hard_safety,192
fadbd438f57e5612,compatible,36
fadbd438f57e5612,quality,30
fadbd438f57e5612,local,30
fadbd438f57e5612,global_front2,0
fadbd438f57e5612,conditional_front2,2
23ba8f4aee055e34,raw,192
23ba8f4aee055e34,hard_safety,192
23ba8f4aee055e34,compatible,32
23ba8f4aee055e34,quality,5
23ba8f4aee055e34,local,5
23ba8f4aee055e34,global_front2,0
23ba8f4aee055e34,conditional_front2,2
edf80e77e2e65098,raw,192
edf80e77e2e65098,hard_safety,192
edf80e77e2e65098,compatible,37
edf80e77e2e65098,quality,32
edf80e77e2e65098,local,32
edf80e77e2e65098,global_front2,0
edf80e77e2e65098,conditional_front2,2
ec646e4956125fcf,raw,192
ec646e4956125fcf,hard_safety,192
ec646e4956125fcf,compatible,29
ec646e4956125fcf,quality,20
ec646e4956125fcf,local,20
ec646e4956125fcf,global_front2,0
ec646e4956125fcf,conditional_front2,2
9069684898175278,raw,192
9069684898175278,hard_safety,190
9069684898175278,compatible,34
9069684898175278,quality,28
9069684898175278,local,28
9069684898175278,global_front2,0
9069684898175278,conditional_front2,2
c83e41bd3afa534c,raw,192
c83e41bd3afa534c,hard_safety,185
c83e41bd3afa534c,compatible,44
c83e41bd3afa534c,quality,24
c83e41bd3afa534c,local,24
c83e41bd3afa534c,global_front2,0
c83e41bd3afa534c,conditional_front2,2
c3fa71763867515b,raw,192
c3fa71763867515b,hard_safety,192
c3fa71763867515b,compatible,34
c3fa71763867515b,quality,14
c3fa71763867515b,local,14
c3fa71763867515b,global_front2,14
c3fa71763867515b,conditional_front2,14
43916f0a6f7f5717,raw,192
43916f0a6f7f5717,hard_safety,192
43916f0a6f7f5717,compatible,38
43916f0a6f7f5717,quality,11
43916f0a6f7f5717,local,11
43916f0a6f7f5717,global_front2,0
43916f0a6f7f5717,conditional_front2,2
e8bd03529c905c16,raw,192
e8bd03529c905c16,hard_safety,192
e8bd03529c905c16,compatible,35
e8bd03529c905c16,quality,35
e8bd03529c905c16,local,35
e8bd03529c905c16,global_front2,35
e8bd03529c905c16,conditional_front2,35
130e725a1594571f,raw,192
130e725a1594571f,hard_safety,192
130e725a1594571f,compatible,47
130e725a1594571f,quality,37
130e725a1594571f,local,37
130e725a1594571f,global_front2,0
130e725a1594571f,conditional_front2,2
03d9c9a7f1655e53,raw,192
03d9c9a7f1655e53,hard_safety,192
03d9c9a7f1655e53,compatible,31
03d9c9a7f1655e53,quality,28
03d9c9a7f1655e53,local,28
03d9c9a7f1655e53,global_front2,0
03d9c9a7f1655e53,conditional_front2,2
3c84060e9d245ad7,raw,192
3c84060e9d245ad7,hard_safety,192
3c84060e9d245ad7,compatible,48
3c84060e9d245ad7,quality,41
3c84060e9d245ad7,local,41
3c84060e9d245ad7,global_front2,0
3c84060e9d245ad7,conditional_front2,2
440da7a31b255ef9,raw,192
440da7a31b255ef9,hard_safety,192
440da7a31b255ef9,compatible,27
440da7a31b255ef9,quality,20
440da7a31b255ef9,local,0
440da7a31b255ef9,global_front2,0
440da7a31b255ef9,conditional_front2,0
8deb3aea4c075024,raw,192
8deb3aea4c075024,hard_safety,192
8deb3aea4c075024,compatible,34
8deb3aea4c075024,quality,34
8deb3aea4c075024,local,34
8deb3aea4c075024,global_front2,34
8deb3aea4c075024,conditional_front2,34
fa72914538895375,raw,192
fa72914538895375,hard_safety,191
fa72914538895375,compatible,37
fa72914538895375,quality,37
fa72914538895375,local,37
fa72914538895375,global_front2,37
fa72914538895375,conditional_front2,37
095453a7aea65260,raw,192
095453a7aea65260,hard_safety,192
095453a7aea65260,compatible,30
095453a7aea65260,quality,26
095453a7aea65260,local,26
095453a7aea65260,global_front2,0
095453a7aea65260,conditional_front2,2
b5a136c8bff95db6,raw,192
b5a136c8bff95db6,hard_safety,192
b5a136c8bff95db6,compatible,36
b5a136c8bff95db6,quality,36
b5a136c8bff95db6,local,36
b5a136c8bff95db6,global_front2,36
b5a136c8bff95db6,conditional_front2,36
16cf679d9cd35d85,raw,192
16cf679d9cd35d85,hard_safety,189
16cf679d9cd35d85,compatible,29
16cf679d9cd35d85,quality,15
16cf679d9cd35d85,local,15
16cf679d9cd35d85,global_front2,0
16cf679d9cd35d85,conditional_front2,2
0424e5fd9a5c5e60,raw,192
0424e5fd9a5c5e60,hard_safety,192
0424e5fd9a5c5e60,compatible,36
0424e5fd9a5c5e60,quality,25
0424e5fd9a5c5e60,local,25
0424e5fd9a5c5e60,global_front2,0
0424e5fd9a5c5e60,conditional_front2,2
97de4a69dec65c80,raw,192
97de4a69dec65c80,hard_safety,192
97de4a69dec65c80,compatible,29
97de4a69dec65c80,quality,21
97de4a69dec65c80,local,21
97de4a69dec65c80,global_front2,0
97de4a69dec65c80,conditional_front2,2
e5a8e75d4450516b,raw,192
e5a8e75d4450516b,hard_safety,188
e5a8e75d4450516b,compatible,43
e5a8e75d4450516b,quality,42
e5a8e75d4450516b,local,42
e5a8e75d4450516b,global_front2,0
e5a8e75d4450516b,conditional_front2,2
4669e83db7965ed0,raw,192
4669e83db7965ed0,hard_safety,192
4669e83db7965ed0,compatible,31
4669e83db7965ed0,quality,19
4669e83db7965ed0,local,19
4669e83db7965ed0,global_front2,0
4669e83db7965ed0,conditional_front2,2
00bbc908bd5758e6,raw,192
00bbc908bd5758e6,hard_safety,188
00bbc908bd5758e6,compatible,42
00bbc908bd5758e6,quality,42
00bbc908bd5758e6,local,42
00bbc908bd5758e6,global_front2,42
00bbc908bd5758e6,conditional_front2,42
97f64f5b130055b0,raw,192
97f64f5b130055b0,hard_safety,192
97f64f5b130055b0,compatible,28
97f64f5b130055b0,quality,22
97f64f5b130055b0,local,22
97f64f5b130055b0,global_front2,0
97f64f5b130055b0,conditional_front2,2
101da9987c395ba4,raw,192
101da9987c395ba4,hard_safety,192
101da9987c395ba4,compatible,30
101da9987c395ba4,quality,15
101da9987c395ba4,local,15
101da9987c395ba4,global_front2,0
101da9987c395ba4,conditional_front2,2
e20db842c987530f,raw,192
e20db842c987530f,hard_safety,192
e20db842c987530f,compatible,31
e20db842c987530f,quality,27
e20db842c987530f,local,27
e20db842c987530f,global_front2,0
e20db842c987530f,conditional_front2,2
d14c834404a75404,raw,192
d14c834404a75404,hard_safety,192
d14c834404a75404,compatible,62
d14c834404a75404,quality,62
d14c834404a75404,local,62
d14c834404a75404,global_front2,62
d14c834404a75404,conditional_front2,62
b20465ed49f953d3,raw,192
b20465ed49f953d3,hard_safety,192
b20465ed49f953d3,compatible,41
b20465ed49f953d3,quality,25
b20465ed49f953d3,local,25
b20465ed49f953d3,global_front2,0
b20465ed49f953d3,conditional_front2,2
f6741cbf60265367,raw,192
f6741cbf60265367,hard_safety,189
f6741cbf60265367,compatible,26
f6741cbf60265367,quality,18
f6741cbf60265367,local,18
f6741cbf60265367,global_front2,0
f6741cbf60265367,conditional_front2,2
4df92e2616c75be7,raw,192
4df92e2616c75be7,hard_safety,192
4df92e2616c75be7,compatible,39
4df92e2616c75be7,quality,31
4df92e2616c75be7,local,31
4df92e2616c75be7,global_front2,0
4df92e2616c75be7,conditional_front2,2
b3a6f577c20d5eb3,raw,192
b3a6f577c20d5eb3,hard_safety,192
b3a6f577c20d5eb3,compatible,30
b3a6f577c20d5eb3,quality,30
b3a6f577c20d5eb3,local,30
b3a6f577c20d5eb3,global_front2,30
b3a6f577c20d5eb3,conditional_front2,30
d7c39e8608e25e88,raw,192
d7c39e8608e25e88,hard_safety,192
d7c39e8608e25e88,compatible,30
d7c39e8608e25e88,quality,23
d7c39e8608e25e88,local,23
d7c39e8608e25e88,global_front2,0
d7c39e8608e25e88,conditional_front2,2
db42252e1f655f26,raw,192
db42252e1f655f26,hard_safety,189
db42252e1f655f26,compatible,37
db42252e1f655f26,quality,37
db42252e1f655f26,local,37
db42252e1f655f26,global_front2,37
db42252e1f655f26,conditional_front2,37
b4375fa743295bd8,raw,192
b4375fa743295bd8,hard_safety,192
b4375fa743295bd8,compatible,33
b4375fa743295bd8,quality,24
b4375fa743295bd8,local,24
b4375fa743295bd8,global_front2,0
b4375fa743295bd8,conditional_front2,2
5b620dbb3b4d5892,raw,192
5b620dbb3b4d5892,hard_safety,192
5b620dbb3b4d5892,compatible,34
5b620dbb3b4d5892,quality,30
5b620dbb3b4d5892,local,30
5b620dbb3b4d5892,global_front2,0
5b620dbb3b4d5892,conditional_front2,2
9a78f0e3d0335345,raw,192
9a78f0e3d0335345,hard_safety,156
9a78f0e3d0335345,compatible,0
9a78f0e3d0335345,quality,0
9a78f0e3d0335345,local,0
9a78f0e3d0335345,global_front2,0
9a78f0e3d0335345,conditional_front2,0
576835726a7c57d4,raw,192
576835726a7c57d4,hard_safety,192
576835726a7c57d4,compatible,32
576835726a7c57d4,quality,27
576835726a7c57d4,local,27
576835726a7c57d4,global_front2,0
576835726a7c57d4,conditional_front2,2
23c842d3f001597a,raw,192
23c842d3f001597a,hard_safety,192
23c842d3f001597a,compatible,37
