token,method,raw_index,loss,region,q_holdout,PDMS,exact_source,gradient_norm,reference_norm,cosine,dot,predicted_delta_L_ref
65c6face44dc5242,old_pc,144,6.680299338768236e-05,boundary,94.53125,100.0,Bridge-0.2_mts_8751,0.13450509309768677,0.07558619230985641,0.866384758270036,0.008808298036456108,-8.808298036456109e-08
65c6face44dc5242,old_pc,63,1.6212307855312247e-05,boundary,78.90625,100.0,IL-native,0.04469830542802811,0.07558619230985641,0.5216173532254726,0.0017623231979086995,-1.7623231979086998e-08
65c6face44dc5242,conditional_pc,34,2.8989892598474398e-05,boundary,89.0625,100.0,IL-native,0.0499676950275898,0.07558619230985641,0.7584043412059295,0.002864392939954996,-2.8643929399549963e-08
65c6face44dc5242,conditional_pc,43,3.4642272112250794e-05,boundary,93.75,100.0,IL-native,0.12030523270368576,0.07558619230985641,-0.14925944246857462,-0.0013572779716923833,1.3572779716923834e-08
65c6face44dc5242,conditional_pc,144,6.680299338768236e-05,boundary,94.53125,100.0,Bridge-0.2_mts_8751,0.13450509309768677,0.07558619230985641,0.866384758270036,0.008808298036456108,-8.808298036456109e-08
65c6face44dc5242,conditional_pc,63,1.6212307855312247e-05,boundary,78.90625,100.0,IL-native,0.04469830542802811,0.07558619230985641,0.5216173532254726,0.0017623231979086995,-1.7623231979086998e-08
9e454d3b139c5a3d,score,22,5.059675095253624e-05,far,100.0,100.0,GT,0.16569191217422485,0.09270840138196945,0.9533098108927066,0.01464382279664278,-1.464382279664278e-07
9e454d3b139c5a3d,score,32,1.2662321751122363e-05,core,10.9375,100.0,IL-native,0.05611101910471916,0.09270840138196945,0.9238769750610586,0.00480597373098135,-4.8059737309813504e-08
9e454d3b139c5a3d,score,33,1.3502265574061312e-05,boundary,57.03125,100.0,IL-native,0.05334741994738579,0.09270840138196945,0.08056560431391682,0.0003984576615039259,-3.98457661503926e-09
9e454d3b139c5a3d,score,34,1.2826111742469948e-05,core,0.78125,100.0,IL-native,0.060973554849624634,0.09270840138196945,0.9575744781976524,0.005412939470261335,-5.412939470261336e-08
9e454d3b139c5a3d,pareto,22,5.059675095253624e-05,far,100.0,100.0,GT,0.16569191217422485,0.09270840138196945,0.9533098108927066,0.01464382279664278,-1.464382279664278e-07
9e454d3b139c5a3d,pareto,125,0.000905365392100066,far,100.0,100.0,apr_9145,0.6765129566192627,0.09270840138196945,-0.8725111344409251,-0.054722532629966736,5.472253262996674e-07
9e454d3b139c5a3d,pareto,177,0.00014047849435883109,far,100.0,100.0,Bridge-0.4_apr_9145,0.2430574744939804,0.09270840138196945,-0.8160467314692341,-0.01838836446404457,1.8388364464044573e-07
9e454d3b139c5a3d,pareto,99,5.80469368287595e-05,far,100.0,100.0,grpo_9041,0.08394209295511246,0.09270840138196945,-0.20534078426567293,-0.00159799016546458,1.59799016546458e-08
9e454d3b139c5a3d,gt_distance,22,5.059675095253624e-05,far,100.0,100.0,GT,0.16569191217422485,0.09270840138196945,0.9533098108927066,0.01464382279664278,-1.464382279664278e-07
9e454d3b139c5a3d,gt_distance,107,6.159035729069728e-05,far,100.0,100.0,grpo_9041,0.1634802222251892,0.09270840138196945,0.4080718876334097,0.006184733472764492,-6.184733472764493e-08
9e454d3b139c5a3d,gt_distance,46,1.1663730219879653e-05,core,37.5,100.0,IL-native,0.039923444390296936,0.09270840138196945,0.9224179066369168,0.003414088860154152,-3.414088860154152e-08
9e454d3b139c5a3d,gt_distance,86,8.500916646880796e-05,far,100.0,100.0,mts_8751,0.23825465142726898,0.09270840138196945,0.9287347358796294,0.02051408588886261,-2.0514085888862611e-07
9e454d3b139c5a3d,old_pc,33,1.3502265574061312e-05,boundary,57.03125,100.0,IL-native,0.05334741994738579,0.09270840138196945,0.08056560431391682,0.0003984576615039259,-3.98457661503926e-09
9e454d3b139c5a3d,old_pc,54,1.9636360775621142e-05,boundary,63.28125,100.0,IL-native,0.09350106120109558,0.09270840138196945,0.9948633473412138,0.008623807691037655,-8.623807691037655e-08
9e454d3b139c5a3d,old_pc,53,1.2947381947014946e-05,boundary,58.59375,100.0,IL-native,0.0432775653898716,0.09270840138196945,0.8244540281493421,0.0033078694250434637,-3.307869425043464e-08
9e454d3b139c5a3d,old_pc,37,1.4152455605653813e-05,boundary,59.375,100.0,IL-native,0.0718492791056633,0.09270840138196945,0.7494466995674302,0.0049920883029699326,-4.992088302969933e-08
9e454d3b139c5a3d,conditional_pc,33,1.3502265574061312e-05,boundary,57.03125,100.0,IL-native,0.05334741994738579,0.09270840138196945,0.08056560431391682,0.0003984576615039259,-3.98457661503926e-09
9e454d3b139c5a3d,conditional_pc,54,1.9636360775621142e-05,boundary,63.28125,100.0,IL-native,0.09350106120109558,0.09270840138196945,0.9948633473412138,0.008623807691037655,-8.623807691037655e-08
9e454d3b139c5a3d,conditional_pc,53,1.2947381947014946e-05,boundary,58.59375,100.0,IL-native,0.0432775653898716,0.09270840138196945,0.8244540281493421,0.0033078694250434637,-3.307869425043464e-08
9e454d3b139c5a3d,conditional_pc,37,1.4152455605653813e-05,boundary,59.375,100.0,IL-native,0.0718492791056633,0.09270840138196945,0.7494466995674302,0.0049920883029699326,-4.992088302969933e-08
87a04f063e505051,score,0,0.0005873610207345337,far,100.0,100.0,GT,0.5391497611999512,0.2882719039916992,0.9208628262533104,0.1431220918893814,-1.4312209188938142e-06
87a04f063e505051,score,1,0.0006224805051715521,far,100.0,100.0,GT,0.5565524101257324,0.2882719039916992,0.9504690986208414,0.1524917632341385,-1.524917632341385e-06
87a04f063e505051,score,2,0.0005560431573030655,far,100.0,100.0,GT,0.5249679684638977,0.2882719039916992,0.9214748484370814,0.13945002853870392,-1.3945002853870392e-06
87a04f063e505051,score,3,0.0006338676953419053,far,100.0,100.0,GT,0.5607270002365112,0.2882719039916992,0.9484831444191614,0.15331456065177917,-1.533145606517792e-06
87a04f063e505051,pareto,0,0.0005873610207345337,far,100.0,100.0,GT,0.5391497611999512,0.2882719039916992,0.9208628262533104,0.1431220918893814,-1.4312209188938142e-06
87a04f063e505051,pareto,112,0.005102469556732103,far,100.0,100.0,apr_9145,1.133596420288086,0.2882719039916992,-0.5204356791078838,-0.17007005214691162,1.7007005214691165e-06
87a04f063e505051,pareto,100,0.003680617821373744,far,100.0,100.0,grpo_9041,1.2671771049499512,0.2882719039916992,0.16627420595176742,0.060738563537597656,-6.073856353759766e-07
87a04f063e505051,pareto,36,0.000311485443944548,far,98.4375,100.0,IL-native,0.296771377325058,0.2882719039916992,-0.25089413232478874,-0.021464206278324127,2.146420627832413e-07
87a04f063e505051,gt_distance,0,0.0005873610207345337,far,100.0,100.0,GT,0.5391497611999512,0.2882719039916992,0.9208628262533104,0.1431220918893814,-1.4312209188938142e-06
87a04f063e505051,gt_distance,124,0.0045881280921094,far,100.0,100.0,apr_9145,1.025956153869629,0.2882719039916992,-0.48780129540042966,-0.14426934719085693,1.4426934719085694e-06
87a04f063e505051,gt_distance,109,0.003265852408731007,far,100.0,100.0,grpo_9041,1.1119939088821411,0.2882719039916992,0.2154829255932648,0.06907447427511215,-6.907447427511216e-07
87a04f063e505051,gt_distance,36,0.000311485443944548,far,98.4375,100.0,IL-native,0.296771377325058,0.2882719039916992,-0.25089413232478874,-0.021464206278324127,2.146420627832413e-07
87a04f063e505051,old_pc,35,0.00014854885012027808,boundary,58.59375,100.0,IL-native,0.1985853612422943,0.2882719039916992,0.781991327344738,0.04476632922887802,-4.4766329228878027e-07
87a04f063e505051,old_pc,63,0.00022851079756947001,boundary,84.375,100.0,IL-native,0.25691813230514526,0.2882719039916992,0.025625395827173495,0.0018978752195835114,-1.8978752195835114e-08
87a04f063e505051,old_pc,52,0.00019017142767552286,boundary,66.40625,100.0,IL-native,0.24590212106704712,0.2882719039916992,0.8296745447822439,0.05881286785006523,-5.881286785006524e-07
87a04f063e505051,old_pc,40,0.00032419412946183,boundary,84.375,100.0,IL-native,0.34622523188591003,0.2882719039916992,0.7671394419564996,0.07656589150428772,-7.656589150428773e-07
87a04f063e505051,conditional_pc,35,0.00014854885012027808,boundary,58.59375,100.0,IL-native,0.1985853612422943,0.2882719039916992,0.781991327344738,0.04476632922887802,-4.4766329228878027e-07
87a04f063e505051,conditional_pc,63,0.00022851079756947001,boundary,84.375,100.0,IL-native,0.25691813230514526,0.2882719039916992,0.025625395827173495,0.0018978752195835114,-1.8978752195835114e-08
87a04f063e505051,conditional_pc,52,0.00019017142767552286,boundary,66.40625,100.0,IL-native,0.24590212106704712,0.2882719039916992,0.8296745447822439,0.05881286785006523,-5.881286785006524e-07
87a04f063e505051,conditional_pc,40,0.00032419412946183,boundary,84.375,100.0,IL-native,0.34622523188591003,0.2882719039916992,0.7671394419564996,0.07656589150428772,-7.656589150428773e-07
e926ec6a69cc575c,score,87,0.09324302384629846,far,100.0,94.54980435284882,mts_8751,6.120008945465088,1.9364548921585083,0.8333648962325227,9.87630844116211,-9.87630844116211e-05
e926ec6a69cc575c,pareto,87,0.09324302384629846,far,100.0,94.54980435284882,mts_8751,6.120008945465088,1.9364548921585083,0.8333648962325227,9.87630844116211,-9.87630844116211e-05
e926ec6a69cc575c,gt_distance,175,0.03279190344619565,far,100.0,92.77742812769203,Bridge-0.8_grpo_9041,3.1551406383514404,1.9364548921585083,0.8942472541027873,5.463660717010498,-5.463660717010498e-05
e926ec6a69cc575c,old_pc,41,0.015396552291349508,boundary,85.9375,91.54682562365134,IL-native,2.1235599517822266,1.9364548921585083,0.8561674717716439,3.5207130908966064,-3.5207130908966064e-05
e926ec6a69cc575c,conditional_pc,41,0.015396552291349508,boundary,85.9375,91.54682562365134,IL-native,2.1235599517822266,1.9364548921585083,0.8561674717716439,3.5207130908966064,-3.5207130908966064e-05
a77cad5e29a5585e,score,121,0.20685275952564552,far,100.0,100.0,apr_9145,8.457608222961426,2.965675115585327,0.7681907283545925,19.268157958984375,-0.00019268157958984378
a77cad5e29a5585e,pareto,121,0.20685275952564552,far,100.0,100.0,apr_9145,8.457608222961426,2.965675115585327,0.7681907283545925,19.268157958984375,-0.00019268157958984378
a77cad5e29a5585e,gt_distance,180,0.030814514727353526,far,100.0,97.53821517797675,Bridge-0.2_apr_9145,3.3008673191070557,2.965675115585327,0.9100831140811639,8.909076690673828,-8.909076690673828e-05
a77cad5e29a5585e,old_pc,147,0.010366716225689743,boundary,92.1875,96.88317849041552,Bridge-0.8_mts_8751,1.8460723161697388,2.965675115585327,0.9183460811706206,5.027807712554932,-5.0278077125549323e-05
a77cad5e29a5585e,conditional_pc,147,0.010366716225689743,boundary,92.1875,96.88317849041552,Bridge-0.8_mts_8751,1.8460723161697388,2.965675115585327,0.9183460811706206,5.027807712554932,-5.0278077125549323e-05
e9f4daa7d910568c,score,0,0.0011570884671527892,far,100.0,100.0,GT,0.7131882309913635,0.2500339448451996,0.9749270321492007,0.17385022342205048,-1.738502234220505e-06
e9f4daa7d910568c,pareto,0,0.0011570884671527892,far,100.0,100.0,GT,0.7131882309913635,0.2500339448451996,0.9749270321492007,0.17385022342205048,-1.738502234220505e-06
e9f4daa7d910568c,gt_distance,0,0.0011570884671527892,far,100.0,100.0,GT,0.7131882309913635,0.2500339448451996,0.9749270321492007,0.17385022342205048,-1.738502234220505e-06
e9f4daa7d910568c,old_pc,164,0.00020126804884057492,boundary,86.71875,98.41279957217765,Bridge-0.2_grpo_9041,0.2912254333496094,0.2500339448451996,0.9411841556307865,0.06853349506855011,-6.853349506855012e-07
e9f4daa7d910568c,conditional_pc,164,0.00020126804884057492,boundary,86.71875,98.41279957217765,Bridge-0.2_grpo_9041,0.2912254333496094,0.2500339448451996,0.9411841556307865,0.06853349506855011,-6.853349506855012e-07
2b6a3141bbd95909,score,0,0.0014856861307634972,far,100.0,100.0,GT,0.9715121388435364,0.3514842092990875,0.9878711019741895,0.3373295068740845,-3.373295068740845e-06
2b6a3141bbd95909,score,1,0.002091232932798448,far,100.0,100.0,GT,1.0508389472961426,0.3514842092990875,0.8361400822178994,0.3088310956954956,-3.0883109569549565e-06
2b6a3141bbd95909,score,2,0.003847870997560676,far,100.0,100.0,GT,1.1144193410873413,0.3514842092990875,0.7681736414375593,0.30089423060417175,-3.0089423060417177e-06
2b6a3141bbd95909,score,3,0.002077025494145346,far,100.0,100.0,GT,1.0400900840759277,0.3514842092990875,0.8473762132872605,0.3097797632217407,-3.0977976322174076e-06
2b6a3141bbd95909,pareto,0,0.0014856861307634972,far,100.0,100.0,GT,0.9715121388435364,0.3514842092990875,0.9878711019741895,0.3373295068740845,-3.373295068740845e-06
2b6a3141bbd95909,pareto,119,0.007136615811759839,far,100.0,100.0,apr_9145,0.6701993346214294,0.3514842092990875,-0.3973915274552759,-0.09361132979393005,9.361132979393006e-07
2b6a3141bbd95909,pareto,101,0.00764623673967435,far,100.0,100.0,grpo_9041,1.3709213733673096,0.3514842092990875,0.8251016640463265,0.39758118987083435,-3.975811898708344e-06
2b6a3141bbd95909,pareto,35,0.00029083117442496587,far,96.09375,100.0,IL-native,0.24590259790420532,0.3514842092990875,-0.6177300271361644,-0.053390949964523315,5.339094996452332e-07
2b6a3141bbd95909,gt_distance,0,0.0014856861307634972,far,100.0,100.0,GT,0.9715121388435364,0.3514842092990875,0.9878711019741895,0.3373295068740845,-3.373295068740845e-06
2b6a3141bbd95909,gt_distance,101,0.00764623673967435,far,100.0,100.0,grpo_9041,1.3709213733673096,0.3514842092990875,0.8251016640463265,0.39758118987083435,-3.975811898708344e-06
2b6a3141bbd95909,gt_distance,123,0.005970645359411719,far,100.0,100.0,apr_9145,0.5150923728942871,0.3514842092990875,-0.30845747355936026,-0.05584524944424629,5.58452494442463e-07
2b6a3141bbd95909,gt_distance,35,0.00029083117442496587,far,96.09375,100.0,IL-native,0.24590259790420532,0.3514842092990875,-0.6177300271361644,-0.053390949964523315,5.339094996452332e-07
2b6a3141bbd95909,old_pc,33,0.00011844077380374074,boundary,85.15625,100.0,IL-native,0.07516854256391525,0.3514842092990875,-0.0925904811249758,-0.002446291968226433,2.446291968226433e-08
2b6a3141bbd95909,old_pc,60,0.00034213684193673544,boundary,53.125,100.0,IL-native,0.46252864599227905,0.3514842092990875,0.9612101634214855,0.15626539289951324,-1.5626539289951327e-06
2b6a3141bbd95909,old_pc,45,0.000160264530677523,boundary,71.09375,100.0,IL-native,0.2837914228439331,0.3514842092990875,0.9632265364744383,0.09608011692762375,-9.608011692762376e-07
2b6a3141bbd95909,old_pc,59,0.0001562672614454641,boundary,86.71875,100.0,IL-native,0.11299366503953934,0.3514842092990875,0.7714641659329786,0.030639076605439186,-3.063907660543919e-07
2b6a3141bbd95909,conditional_pc,33,0.00011844077380374074,boundary,85.15625,100.0,IL-native,0.07516854256391525,0.3514842092990875,-0.0925904811249758,-0.002446291968226433,2.446291968226433e-08
2b6a3141bbd95909,conditional_pc,60,0.00034213684193673544,boundary,53.125,100.0,IL-native,0.46252864599227905,0.3514842092990875,0.9612101634214855,0.15626539289951324,-1.5626539289951327e-06
2b6a3141bbd95909,conditional_pc,45,0.000160264530677523,boundary,71.09375,100.0,IL-native,0.2837914228439331,0.3514842092990875,0.9632265364744383,0.09608011692762375,-9.608011692762376e-07
2b6a3141bbd95909,conditional_pc,59,0.0001562672614454641,boundary,86.71875,100.0,IL-native,0.11299366503953934,0.3514842092990875,0.7714641659329786,0.030639076605439186,-3.063907660543919e-07
05f01335f6e15d86,score,22,0.0002082696410070639,far,100.0,100.0,GT,0.10111480206251144,0.07794351130723953,0.5100321816977944,0.004019687417894602,-4.019687417894602e-08
05f01335f6e15d86,score,37,9.301869340561097e-05,boundary,64.0625,100.0,IL-native,0.17227856814861298,0.07794351130723953,0.7498074579097476,0.010068411938846111,-1.0068411938846113e-07
05f01335f6e15d86,pareto,22,0.0002082696410070639,far,100.0,100.0,GT,0.10111480206251144,0.07794351130723953,0.5100321816977944,0.004019687417894602,-4.019687417894602e-08
05f01335f6e15d86,pareto,37,9.301869340561097e-05,boundary,64.0625,100.0,IL-native,0.17227856814861298,0.07794351130723953,0.7498074579097476,0.010068411938846111,-1.0068411938846113e-07
05f01335f6e15d86,gt_distance,22,0.0002082696410070639,far,100.0,100.0,GT,0.10111480206251144,0.07794351130723953,0.5100321816977944,0.004019687417894602,-4.019687417894602e-08
05f01335f6e15d86,gt_distance,37,9.301869340561097e-05,boundary,64.0625,100.0,IL-native,0.17227856814861298,0.07794351130723953,0.7498074579097476,0.010068411938846111,-1.0068411938846113e-07
05f01335f6e15d86,old_pc,37,9.301869340561097e-05,boundary,64.0625,100.0,IL-native,0.17227856814861298,0.07794351130723953,0.7498074579097476,0.010068411938846111,-1.0068411938846113e-07
05f01335f6e15d86,old_pc,52,7.369576451310422e-05,boundary,85.15625,99.81603829378925,IL-native,0.13020342588424683,0.07794351130723953,0.7683764035935787,0.007797877304255962,-7.797877304255963e-08
05f01335f6e15d86,conditional_pc,37,9.301869340561097e-05,boundary,64.0625,100.0,IL-native,0.17227856814861298,0.07794351130723953,0.7498074579097476,0.010068411938846111,-1.0068411938846113e-07
05f01335f6e15d86,conditional_pc,52,7.369576451310422e-05,boundary,85.15625,99.81603829378925,IL-native,0.13020342588424683,0.07794351130723953,0.7683764035935787,0.007797877304255962,-7.797877304255963e-08
7ff20da52e205bf0,score,96,0.0013599581870948896,far,100.0,100.0,grpo_9041,0.5565939545631409,0.33662864565849304,-0.9290739599767642,-0.1740763783454895,1.7407637834548952e-06
7ff20da52e205bf0,pareto,96,0.0013599581870948896,far,100.0,100.0,grpo_9041,0.5565939545631409,0.33662864565849304,-0.9290739599767642,-0.1740763783454895,1.7407637834548952e-06
7ff20da52e205bf0,gt_distance,39,7.00234650139464e-05,core,31.25,94.1762853344545,IL-native,0.12586696445941925,0.33662864565849304,0.8257715356461127,0.034988291561603546,-3.498829156160355e-07
7ff20da52e205bf0,old_pc,49,0.00010045679664472118,boundary,68.75,95.38068600625581,IL-native,0.1750161349773407,0.33662864565849304,-0.6039883970606871,-0.03558424487709999,3.5584244877099996e-07
7ff20da52e205bf0,conditional_pc,49,0.00010045679664472118,boundary,68.75,95.38068600625581,IL-native,0.1750161349773407,0.33662864565849304,-0.6039883970606871,-0.03558424487709999,3.5584244877099996e-07
c668fc93191352f5,score,116,0.011091145908721955,far,100.0,94.3596196117022,apr_9145,1.6947215795516968,0.3070710301399231,-0.3267936083817502,-0.17006336152553558,1.700633615255356e-06
c668fc93191352f5,pareto,116,0.011091145908721955,far,100.0,94.3596196117022,apr_9145,1.6947215795516968,0.3070710301399231,-0.3267936083817502,-0.17006336152553558,1.700633615255356e-06
